 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	Variance_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	rel_flux_T1_n	rel_flux_err_T1_n
71	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_014532_73CALCAL_out.fit	72.000000	0.000000	58897.573634	2458897.573634	2458897.573287	2458897.575953	2458897.576767	1.115404	63.667409	-40.120000	60.000000	14.274703	58.390444	9.332888	15.000000	30.000000	44.000000	0.273156	5.042784	0.198303	0.000409	0.010401	0.000409	667.600384	484.845692	484.845692	1792226.922707	1142.279913	963.979300	685.064595	964.479300	415.435405	0.000000	0.000000	489557.303131	706.858347	663.615230	737.712579	10265.000000	692.581909	171.567587	2709.000000	6.071203	9.393803	9.761160	9.026447	355.217295	0.993728	1912715.738635	102.426627	885.195872	102.926627	215.304128	0.000000	0.000000	1495637.328775	984.223401	1519.611632	28559.000000	2115.893991	169.047567	6.532990	9.538767	9.883037	9.194497	351.262908	0.994288	16738667.676719	333.050603	649.126473	333.550603	451.373527	0.000000	0.000000	296589.593932	579.747959	511.583679	6548.000000	419.588444	164.515319	5.962917	9.410987	9.725983	9.095991	0.404090	0.995528	708439.097173	1.002028	0.001500
72	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_014642_74CALCAL_out.fit	73.000000	0.000000	58897.574444	2458897.574444	2458897.574097	2458897.576763	2458897.577577	1.114286	63.784100	-40.100000	60.000000	14.274703	58.390444	9.088813	15.000000	30.000000	44.000000	0.274026	5.015779	0.199371	0.000402	0.010088	0.000401	681.877547	497.213566	497.213566	1834253.279601	1148.839637	965.422361	685.406452	965.922361	415.093548	0.000000	0.000000	502632.875812	706.858347	666.524723	754.109875	11865.000000	711.080060	167.954100	2772.000000	5.800105	8.938407	9.209845	8.666969	356.671917	0.996268	2296562.514443	103.741119	885.574889	104.241119	214.925111	0.000000	0.000000	1529346.267545	991.386178	1542.634244	32570.000000	2163.582384	161.508155	6.367473	9.204755	9.595368	8.814141	358.653626	0.992807	19204935.381415	334.436041	649.444795	334.936041	451.055205	0.000000	0.000000	304907.012056	580.504915	525.244497	7273.000000	431.355184	158.833694	5.765971	9.069771	9.339431	8.800110	1.306813	0.996463	826627.853044	1.005220	0.001475
73	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_014752_75CALCAL_out.fit	74.000000	0.000000	58897.575255	2458897.575255	2458897.574907	2458897.577574	2458897.578388	1.113184	63.899998	-40.070000	60.000000	14.274703	58.390444	9.029634	15.000000	30.000000	44.000000	0.273221	5.002567	0.199897	0.000388	0.009650	0.000386	704.826227	518.394786	518.394786	1926924.670078	1167.580362	963.455971	685.277896	963.955971	415.222104	0.000000	0.000000	526475.965345	706.858347	675.412027	779.488585	12586.000000	744.811132	163.107038	2789.000000	5.821376	8.694135	9.063531	8.324740	0.455694	0.992803	2653038.015367	101.930837	885.358107	102.430837	215.141893	0.000000	0.000000	1605907.874214	1010.223518	1589.655998	34551.000000	2271.894901	155.407083	6.438616	9.032806	9.612938	8.452674	357.713647	0.983531	22036462.293598	332.547189	649.293017	333.047189	451.206983	0.000000	0.000000	321016.795864	585.399305	548.372355	7824.000000	454.145866	153.357117	5.740098	8.809324	9.280158	8.338490	1.680175	0.988599	974958.133531	1.002267	0.001423
74	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_014902_76CALCAL_out.fit	75.000000	0.000000	58897.576065	2458897.576065	2458897.575718	2458897.578384	2458897.579198	1.112095	64.015090	-40.070000	60.000000	14.274703	58.390444	9.059289	15.000000	30.000000	44.000000	0.273854	5.022834	0.199091	0.000382	0.009533	0.000378	717.334964	526.904582	526.904582	1967922.465300	1174.887668	965.000517	685.345169	965.500517	415.154831	0.000000	0.000000	538923.789141	706.858347	678.902864	793.815754	12393.000000	762.421200	159.469858	2860.000000	5.915380	8.946817	9.171181	8.722453	348.338261	0.997021	2629510.780054	103.578125	885.470589	104.078125	215.029411	0.000000	0.000000	1641178.876590	1018.289566	1611.701555	34269.000000	2321.793162	152.577279	6.332541	9.245604	9.629419	8.861790	355.675240	0.992971	21830150.287037	334.036105	649.431814	334.536105	451.068186	0.000000	0.000000	326743.588710	586.043848	557.541197	7349.000000	462.247620	150.367832	5.900312	9.095138	9.378929	8.811346	353.942973	0.995934	922282.815549	1.004589	0.001401
75	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_015012_77CALCAL_out.fit	76.000000	0.000000	58897.576875	2458897.576875	2458897.576528	2458897.579194	2458897.580008	1.111021	64.129364	-40.060000	60.000000	14.274703	58.390444	9.618640	15.000000	30.000000	44.000000	0.271152	5.040136	0.198407	0.000395	0.010011	0.000394	686.852543	503.436022	503.436022	1868754.019212	1155.444762	966.091718	685.189294	966.591718	415.310706	0.000000	0.000000	506716.959208	706.858347	667.906398	758.664628	9198.000000	716.857856	165.347826	2776.000000	6.474918	9.998145	10.236893	9.759396	348.022373	0.997272	1706184.444993	104.678962	885.248156	105.178962	215.251844	0.000000	0.000000	1559364.642999	998.301557	1562.017641	25062.000000	2206.049698	160.057551	6.893547	10.246837	10.511990	9.981684	342.186635	0.995952	14810657.017186	335.276945	649.182578	335.776945	451.317422	0.000000	0.000000	309389.376213	581.761635	531.814678	5667.000000	437.696432	157.019452	6.428167	10.149289	10.374070	9.924508	343.376780	0.997198	617832.564005	0.994677	0.001449
76	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_015122_78CALCAL_out.fit	77.000000	0.000000	58897.577685	2458897.577685	2458897.577338	2458897.580004	2458897.580818	1.109961	64.242806	-40.050000	60.000000	14.274703	58.390444	10.509396	15.000000	30.000000	44.000000	0.271414	5.067118	0.197351	0.000382	0.009717	0.000378	711.194386	521.443229	521.443229	1959752.337210	1174.217355	968.661452	684.546749	969.161452	415.953251	0.000000	0.000000	531904.258740	706.858347	676.601421	786.141209	8246.000000	752.490596	160.555271	2761.000000	7.195652	10.341864	10.866173	9.817556	357.287279	0.989679	1602737.296260	107.063031	884.719019	107.563031	215.780981	0.000000	0.000000	1636740.269258	1017.538163	1608.529615	23411.000000	2315.513817	154.920170	7.622004	10.519159	11.034928	10.003390	354.059885	0.990006	14327820.712910	337.678653	648.644160	338.178653	451.855840	0.000000	0.000000	323012.067952	586.005532	551.209929	5116.000000	456.968598	151.867077	7.091891	10.419059	10.927354	9.910764	359.634155	0.990524	587817.474827	0.995638	0.001401
77	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_015233_79CALCAL_out.fit	78.000000	0.000000	58897.578507	2458897.578507	2458897.578160	2458897.580826	2458897.581640	1.108900	64.357007	-40.040000	60.000000	14.274703	58.390444	10.815633	15.000000	30.000000	44.000000	0.271499	5.079609	0.196866	0.000378	0.009662	0.000374	717.374876	525.718947	525.718947	1979562.545294	1178.046984	968.996973	684.363628	969.496973	416.136372	0.000000	0.000000	537449.700257	706.858347	677.486508	793.299488	8334.000000	760.335791	157.472575	2798.000000	7.090126	10.668364	10.881988	10.454740	1.033183	0.998395	1543178.331031	107.479200	884.384183	107.979200	216.115817	0.000000	0.000000	1653955.665236	1022.096507	1618.199118	22783.000000	2339.868620	153.043019	7.620276	10.839852	11.001721	10.677982	3.176880	0.999097	13611834.594611	338.065859	648.304797	338.565859	452.195203	0.000000	0.000000	325606.880058	585.758847	555.871895	4825.000000	460.639506	149.319157	7.227101	10.805767	10.997583	10.613952	10.583296	0.998552	543573.679766	0.995950	0.001387
78	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_015343_80CALCAL_out.fit	79.000000	0.000000	58897.579317	2458897.579317	2458897.578970	2458897.581636	2458897.582450	1.107868	64.468736	-40.000000	60.000000	14.274703	58.390444	9.904173	15.000000	30.000000	44.000000	0.272778	5.045647	0.198191	0.000385	0.009698	0.000381	709.316079	520.265946	520.265946	1943386.784497	1170.364279	960.837601	688.016589	961.337601	412.483411	0.000000	0.000000	530112.569878	706.858347	675.738765	784.493353	10831.000000	749.955875	159.503687	2804.000000	6.086711	10.446370	9.755104	11.137637	67.150365	0.964405	1966820.793506	99.152061	888.181342	99.652061	212.318658	0.000000	0.000000	1621934.529799	1014.097963	1599.386439	28844.000000	2294.567980	154.030347	6.625889	10.611264	9.922776	11.299752	67.541429	0.966700	17074016.425923	329.803506	652.042020	330.303506	448.457980	0.000000	0.000000	321452.254698	584.258391	550.188512	6431.000000	454.761914	150.403709	6.184286	10.511516	9.791312	11.231720	69.359639	0.967059	704990.113403	1.000642	0.001412
79	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_015453_81CALCAL_out.fit	80.000000	0.000000	58897.580127	2458897.580127	2458897.579780	2458897.582446	2458897.583260	1.106851	64.579596	-40.000000	60.000000	14.274703	58.390444	10.197756	15.000000	30.000000	44.000000	0.271374	5.095003	0.196271	0.000388	0.009979	0.000384	698.671378	510.559095	510.559095	1910773.576226	1163.409807	961.617642	688.044785	962.117642	412.455215	0.000000	0.000000	518533.900220	706.858347	671.669488	772.007526	8672.000000	733.575408	162.346710	2862.000000	6.808035	10.367137	10.497007	10.237267	0.351036	0.999372	1590482.833128	100.000262	888.058284	100.500262	212.441716	0.000000	0.000000	1597275.201564	1007.776641	1584.949617	24592.000000	2259.682167	157.941341	7.089585	10.426495	10.648217	10.204774	355.703889	0.998152	14627162.627317	330.615767	651.979692	331.115767	448.520308	0.000000	0.000000	313498.374663	581.299079	539.306505	5142.000000	443.509475	153.506639	6.791475	10.432817	10.690563	10.175072	5.373428	0.997474	566389.750007	0.995492	0.001423
80	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_015603_82CALCAL_out.fit	81.000000	0.000000	58897.580938	2458897.580938	2458897.580590	2458897.583257	2458897.584071	1.105847	64.689572	-40.000000	60.000000	14.274703	58.390444	10.067082	15.000000	30.000000	44.000000	0.272179	5.058703	0.197679	0.000382	0.009672	0.000378	712.628946	523.016060	523.016060	1959409.404007	1173.247002	962.856396	686.937641	963.356396	413.562359	0.000000	0.000000	533309.614660	706.858347	676.818350	787.965655	9600.000000	754.478768	158.942783	2810.000000	6.582704	9.826749	10.020588	9.632909	355.692442	0.998409	1941795.676445	101.401949	887.005242	101.901949	213.494758	0.000000	0.000000	1636005.281997	1017.146584	1608.426266	27813.000000	2314.474023	152.972770	6.832568	9.913780	10.067240	9.760320	359.079871	0.999041	17586800.434359	331.915382	650.919371	332.415382	449.580629	0.000000	0.000000	323404.122010	584.740417	553.072975	5935.000000	457.523241	149.566548	6.588217	9.943588	10.106804	9.780372	359.168828	0.998922	701765.972736	0.998445	0.001401
81	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_015713_83CALCAL_out.fit	82.000000	0.000000	58897.581748	2458897.581748	2458897.581400	2458897.584067	2458897.584881	1.104858	64.798651	-40.010000	60.000000	14.274703	58.390444	10.294953	15.000000	30.000000	44.000000	0.271241	5.056184	0.197778	0.000377	0.009569	0.000374	719.223831	528.396049	528.396049	1987435.966270	1180.043657	963.938872	686.999127	964.438872	413.500873	0.000000	0.000000	539073.695361	706.858347	677.741685	795.396989	9229.000000	762.633274	158.001067	2801.000000	6.701626	10.061168	10.277279	9.845058	352.463255	0.998022	1844583.455702	102.351488	887.320423	102.851488	213.179577	0.000000	0.000000	1659269.588734	1023.606549	1621.003295	25472.000000	2347.386284	153.022794	7.300264	10.259991	10.480408	10.039573	352.957361	0.998039	16051254.899785	332.996026	651.190144	333.496026	449.309856	0.000000	0.000000	328166.377535	587.139391	558.924137	5531.000000	464.260455	149.982863	6.815886	10.254609	10.523413	9.985805	0.639078	0.997254	654365.451042	0.995004	0.001383
82	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_015823_84CALCAL_out.fit	83.000000	0.000000	58897.582558	2458897.582558	2458897.582211	2458897.584877	2458897.585691	1.103882	64.906821	-40.030000	60.000000	14.274703	58.390444	9.966275	15.000000	30.000000	44.000000	0.271019	5.057219	0.197737	0.000398	0.010164	0.000397	680.252129	497.575443	497.575443	1846639.086268	1151.665137	963.791195	687.255861	964.291195	413.244139	0.000000	0.000000	500474.122372	706.858347	666.228956	751.204398	9711.000000	708.026049	166.569712	2743.000000	6.251275	9.741859	9.942445	9.541272	358.348293	0.998300	1794657.550273	102.404409	887.364697	102.904409	213.135303	0.000000	0.000000	1541773.237824	994.797527	1549.836219	26326.000000	2181.162950	161.870007	6.920520	9.963206	10.166298	9.760113	359.690183	0.998339	15533529.033221	333.011261	651.259637	333.511261	449.240363	0.000000	0.000000	304865.848444	580.267584	525.388385	5716.000000	431.296949	157.480860	6.432076	9.885853	10.079563	9.692144	14.304177	0.998009	635487.959004	0.994189	0.001460
83	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_015933_85CALCAL_out.fit	84.000000	0.000000	58897.583368	2458897.583368	2458897.583021	2458897.585687	2458897.586501	1.102921	65.014067	-40.060000	60.000000	14.274703	58.390444	9.928234	15.000000	30.000000	44.000000	0.272358	5.028950	0.198849	0.000394	0.009914	0.000392	691.743347	507.252592	507.252592	1881592.533741	1158.470919	964.813691	687.384329	965.313691	413.115671	0.000000	0.000000	512466.598820	706.858347	670.285102	764.550185	9881.000000	724.991932	163.945261	2822.000000	6.350744	9.772857	10.192636	9.353078	357.221933	0.992578	1869618.790820	103.246537	887.743154	103.746537	212.756846	0.000000	0.000000	1569499.605706	1001.586060	1567.014228	26785.000000	2220.387737	160.425234	6.912203	9.955697	10.400500	9.510894	352.768060	0.991518	16015411.608603	333.824515	651.559868	334.324515	448.940132	0.000000	0.000000	312092.928036	582.134207	536.118517	5896.000000	441.521175	156.141743	6.555482	9.978734	10.438506	9.518961	358.455298	0.991520	653967.420112	0.999101	0.001445
84	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_020043_86CALCAL_out.fit	85.000000	0.000000	58897.584178	2458897.584178	2458897.583831	2458897.586497	2458897.587311	1.101973	65.120376	-40.060000	60.000000	14.274703	58.390444	9.755722	15.000000	30.000000	44.000000	0.272389	5.041253	0.198363	0.000381	0.009599	0.000378	714.952334	525.207727	525.207727	1970732.611217	1177.003114	963.953206	687.105400	964.453206	413.394600	0.000000	0.000000	536806.330175	706.858347	678.937870	790.656044	10957.000000	759.425608	160.619472	2788.000000	6.362921	9.352988	10.025227	8.680748	9.652281	0.977039	2286095.317295	102.579270	887.280411	103.079270	213.219589	0.000000	0.000000	1644520.045462	1020.048227	1612.198328	30637.000000	2326.519949	155.957676	6.605056	9.488333	10.161263	8.815404	8.152734	0.978377	20094344.265046	333.184397	651.150129	333.684397	449.349871	0.000000	0.000000	326212.565755	587.229040	555.511638	6409.000000	461.496376	152.067073	6.370956	9.518065	10.179780	8.856350	12.413812	0.976754	812588.761684	0.999215	0.001398
85	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_020153_87CALCAL_out.fit	86.000000	0.000000	58897.584988	2458897.584988	2458897.584641	2458897.587308	2458897.588122	1.101039	65.225735	-40.070000	60.000000	14.274703	58.390444	9.488221	15.000000	30.000000	44.000000	0.274067	5.068369	0.197302	0.000390	0.009901	0.000385	703.565760	511.908280	511.908280	1916237.677734	1165.939007	962.521277	686.900870	963.021277	413.599130	0.000000	0.000000	525178.127299	706.858347	674.597070	778.506386	11382.000000	742.975066	162.589201	2759.000000	5.920864	9.356109	9.557593	9.154626	351.929655	0.997991	2263416.904609	101.253277	887.082276	101.753277	213.417724	0.000000	0.000000	1600462.925652	1009.232455	1585.821896	30340.000000	2264.191874	156.885913	6.708942	9.654578	9.928087	9.381069	353.278143	0.996612	18692041.847588	331.765410	650.991118	332.265410	449.508882	0.000000	0.000000	315774.752083	583.835267	540.862757	6707.000000	446.729891	154.530265	6.079136	9.510394	9.749051	9.271737	4.628652	0.997417	788490.295543	1.005370	0.001431
86	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_020304_88CALCAL_out.fit	87.000000	0.000000	58897.585810	2458897.585810	2458897.585463	2458897.588129	2458897.588943	1.100105	65.331613	-40.080000	60.000000	14.274703	58.390444	9.687542	15.000000	30.000000	44.000000	0.272361	5.037964	0.198493	0.000402	0.010178	0.000401	678.011723	495.006484	495.006484	1832775.288020	1149.434311	961.528098	685.915706	962.028098	414.584294	0.000000	0.000000	499175.853218	706.858347	666.359333	749.109120	9691.000000	706.189373	169.004697	2725.000000	6.315997	9.644808	9.873223	9.416393	352.183540	0.997584	1798211.222422	99.951894	886.072391	100.451894	214.427609	0.000000	0.000000	1529233.344070	991.938462	1541.661507	26647.000000	2163.422630	163.437956	6.820962	9.845684	10.077564	9.613803	355.562872	0.997730	15768838.887160	330.565743	650.034612	331.065743	450.465388	0.000000	0.000000	303541.943951	580.738602	522.682568	5675.000000	429.424007	159.626055	6.437444	9.880877	10.166246	9.595508	359.518982	0.996668	632080.798441	0.999112	0.001475
87	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_020414_89CALCAL_out.fit	88.000000	0.000000	58897.586620	2458897.586620	2458897.586273	2458897.588940	2458897.589754	1.099199	65.435014	-40.050000	60.000000	14.274703	58.390444	9.457379	15.000000	30.000000	44.000000	0.272722	5.042870	0.198300	0.000392	0.009913	0.000390	695.623887	508.699565	508.699565	1894867.189892	1162.079336	963.219768	685.369593	963.719768	415.130407	0.000000	0.000000	516772.253984	706.858347	671.896361	769.124949	11072.000000	731.083188	166.460092	2787.000000	5.970140	9.422633	9.584846	9.260421	343.530351	0.998318	2142327.083768	101.799949	885.625718	102.299949	214.874282	0.000000	0.000000	1581296.478043	1005.078360	1573.306661	29710.000000	2237.076898	160.528440	6.632481	9.741205	9.933819	9.548592	350.309237	0.998244	17677501.098856	332.380145	649.460308	332.880145	451.039692	0.000000	0.000000	313570.711849	583.305987	537.574993	6659.000000	443.611812	156.460352	6.081976	9.600171	9.694733	9.505608	13.026923	0.999519	752315.063684	1.000436	0.001438
88	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_020524_90CALCAL_out.fit	89.000000	0.000000	58897.587431	2458897.587431	2458897.587083	2458897.589750	2458897.590564	1.098306	65.537423	-40.030000	60.000000	14.274703	58.390444	10.220001	15.000000	30.000000	44.000000	0.270983	5.104678	0.195899	0.000386	0.009971	0.000383	701.402937	511.959711	511.959711	1925065.535975	1167.359523	962.225598	686.075004	962.725598	414.424996	0.000000	0.000000	521659.649205	706.858347	673.110696	774.998306	8858.000000	737.997438	162.036956	2780.000000	6.836607	9.977525	10.427042	9.528009	3.238796	0.991810	1745031.415976	100.738116	886.275400	101.238116	214.224600	0.000000	0.000000	1609722.852784	1011.223925	1591.855980	25121.000000	2277.291991	157.092533	7.327934	10.234392	10.764950	9.703834	5.197095	0.988948	15302697.023785	331.295050	650.219013	331.795050	450.280987	0.000000	0.000000	315342.683191	583.227597	540.685463	5291.000000	446.118638	154.074460	7.038083	10.223553	10.713542	9.733565	9.226634	0.989836	595995.877047	0.994057	0.001416
89	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_020634_91CALCAL_out.fit	90.000000	0.000000	58897.588241	2458897.588241	2458897.587894	2458897.590560	2458897.591374	1.097427	65.638825	-40.060000	60.000000	14.274703	58.390444	10.143930	15.000000	30.000000	44.000000	0.271371	5.073231	0.197113	0.000396	0.010137	0.000394	685.303073	500.452579	500.452579	1860294.981211	1153.847337	961.627848	683.513270	962.127848	416.986730	0.000000	0.000000	504829.370292	706.858347	666.791410	757.102390	9139.000000	714.187464	165.035231	2842.000000	6.653133	9.850772	10.119154	9.582390	350.729300	0.996702	1708517.125524	100.018828	883.767447	100.518828	216.732553	0.000000	0.000000	1553984.393858	997.703761	1557.560926	26386.000000	2198.438202	160.480930	6.955450	9.954933	10.188197	9.721669	350.993658	0.997574	15657710.276091	330.632271	647.489124	331.132271	453.010876	0.000000	0.000000	306310.587354	579.612702	528.474594	5595.000000	433.340836	156.916960	6.603205	9.954394	10.199586	9.709203	11.329312	0.997154	621906.945696	0.995481	0.001453
90	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_020744_92CALCAL_out.fit	91.000000	0.000000	58897.589051	2458897.589051	2458897.588704	2458897.591370	2458897.592184	1.096562	65.739207	-40.060000	60.000000	14.274703	58.390444	10.378711	15.000000	30.000000	44.000000	0.271514	5.091299	0.196414	0.000391	0.010060	0.000388	694.623054	506.093695	506.093695	1897957.612068	1162.718024	962.393699	683.250742	962.893699	417.249258	0.000000	0.000000	515322.873790	706.858347	671.352418	767.589212	8302.000000	729.032735	164.939899	2709.000000	6.909435	10.209505	10.659210	9.759800	357.603467	0.992215	1581329.621620	100.840401	883.428952	101.340401	217.071048	0.000000	0.000000	1586372.602308	1005.935054	1577.012945	24185.000000	2244.258144	159.632188	7.249476	10.279032	10.618654	9.939409	348.107992	0.994797	14590249.588992	331.474442	647.301976	331.974442	453.198024	0.000000	0.000000	311585.009761	583.101938	534.357699	5232.000000	440.802618	156.005168	6.833292	10.232660	10.588353	9.876967	353.142594	0.994891	580392.148748	0.996005	0.001434
91	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_020854_93CALCAL_out.fit	92.000000	0.000000	58897.589861	2458897.589861	2458897.589514	2458897.592180	2458897.592994	1.095710	65.838553	-40.060000	60.000000	14.274703	58.390444	11.395036	15.000000	30.000000	44.000000	0.271641	5.070424	0.197222	0.000407	0.010442	0.000406	667.064955	485.578055	485.578055	1797655.597721	1141.851086	963.436877	683.704398	963.936877	416.795602	0.000000	0.000000	488316.796656	706.858347	663.077551	736.439948	6241.000000	690.826951	170.264381	2759.000000	7.911125	11.397555	11.578857	11.216253	15.164873	0.998642	1009027.911117	101.998661	884.104524	102.498661	216.395476	0.000000	0.000000	1501522.136285	984.688901	1524.869565	18126.000000	2124.219290	165.452364	8.040651	11.409828	11.640838	11.178817	8.135061	0.998222	9453595.474040	332.530518	647.875581	333.030518	452.624419	0.000000	0.000000	296133.461436	578.110432	512.243760	3834.000000	418.943148	162.416455	7.854620	11.444702	11.672491	11.216912	10.847684	0.998166	367748.213075	0.996471	0.001493
92	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_021004_94CALCAL_out.fit	93.000000	0.000000	58897.590671	2458897.590671	2458897.590324	2458897.592991	2458897.593805	1.094872	65.936849	-40.050000	60.000000	14.274703	58.390444	10.558259	15.000000	30.000000	44.000000	0.271674	5.088036	0.196539	0.000392	0.010087	0.000390	692.654733	504.427008	504.427008	1888020.097808	1160.203484	964.330786	683.318920	964.830786	417.181080	0.000000	0.000000	512925.498356	706.858347	670.091466	765.455948	9636.000000	725.641142	166.068759	2777.000000	6.461177	9.698101	10.073961	9.322242	351.440418	0.993442	1835315.518771	102.648217	883.533075	103.148217	216.966925	0.000000	0.000000	1577900.382625	1003.491897	1572.409690	25550.000000	2232.272405	161.477867	7.144329	9.953440	10.266757	9.640123	356.835242	0.995996	15780747.955404	333.410265	647.343469	333.910265	453.156531	0.000000	0.000000	310119.715184	582.302445	532.574984	5561.000000	438.729650	157.572200	6.674235	9.900743	10.177927	9.623559	0.853731	0.996867	630864.055834	0.996592	0.001438
93	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_021114_95CALCAL_out.fit	94.000000	0.000000	58897.591481	2458897.591481	2458897.591134	2458897.593801	2458897.594615	1.094047	66.034082	-40.050000	60.000000	14.274703	58.390444	10.777475	15.000000	30.000000	44.000000	0.271524	5.092518	0.196367	0.000385	0.009903	0.000382	704.579162	514.249556	514.249556	1934876.196546	1169.997356	964.166734	683.370726	964.666734	417.129274	0.000000	0.000000	525366.100704	706.858347	674.584649	778.799372	8495.000000	743.240994	163.078424	2772.000000	6.976831	10.308862	10.574376	10.043347	353.506587	0.997209	1600651.350098	102.784014	883.722058	103.284014	216.777942	0.000000	0.000000	1617293.841211	1013.465823	1595.805013	23743.000000	2288.002749	158.336665	7.409650	10.392219	10.628861	10.155578	350.367736	0.997675	14552637.210865	333.180450	647.598403	333.680450	452.901597	0.000000	0.000000	317582.355335	584.620251	543.228454	4835.000000	449.287126	154.814935	7.387684	10.513238	10.839458	10.187017	358.575434	0.996147	546804.695129	0.996042	0.001412
94	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_021225_96CALCAL_out.fit	95.000000	0.000000	58897.592303	2458897.592303	2458897.591956	2458897.594623	2458897.595436	1.093224	66.131602	-40.050000	60.000000	14.274703	58.390444	10.065681	15.000000	30.000000	44.000000	0.272436	5.073323	0.197109	0.000399	0.010195	0.000396	683.579162	497.605438	497.605438	1853833.090034	1154.356238	966.248850	682.867807	966.748850	417.632193	0.000000	0.000000	505050.028929	706.858347	668.558111	755.431758	10327.000000	714.499632	169.489453	2780.000000	6.323880	9.440771	9.814184	9.067358	349.646526	0.992870	1938208.698882	104.931770	883.019978	105.431770	217.480022	0.000000	0.000000	1548591.093050	997.449917	1552.550226	27578.000000	2190.808243	164.372007	6.842379	9.626198	10.068142	9.184254	352.031206	0.990920	16831317.747084	335.417945	646.986263	335.917945	453.513737	0.000000	0.000000	305241.996983	581.061088	525.318255	6016.000000	431.829090	160.061511	6.253311	9.566064	9.939448	9.192680	353.008194	0.993548	681659.590157	0.999387	0.001464
95	OACt_COLD_O_Ch4_Gn0_Ft2_18022020_021335_97CALCAL_out.fit	96.000000	0.000000	58897.593113	2458897.593113	2458897.592766	2458897.595433	2458897.596247	1.092426	66.226647	-40.040000	60.000000	14.274703	58.390444	9.721024	15.000000	30.000000	44.000000	0.273479	5.053166	0.197896	0.000403	0.010236	0.000401	678.580127	493.664986	493.664986	1830970.225751	1148.841596	966.941610	681.981230	967.441610	418.518770	0.000000	0.000000	500731.602133	706.858347	667.683192	749.953882	10258.000000	708.390308	169.872434	2798.000000	6.133494	9.437239	9.614996	9.259481	347.759580	0.998288	1962135.182968	105.237823	882.093141	105.737823	218.406859	0.000000	0.000000	1528488.788486	991.411424	1541.730054	28425.000000	2162.369299	164.544523	6.750375	9.541126	9.802187	9.280065	352.291579	0.996782	17104617.730345	335.863034	645.997506	336.363034	454.502494	0.000000	0.000000	302481.437265	580.465675	521.101333	6213.000000	427.923697	162.190493	6.213522	9.509871	9.705797	9.313945	8.105921	0.998160	706261.229501	1.003213	0.001478
