Label	slice	Saturated	J.D.-2400000	JD_UTC	JD	JD-OBS	JD-HELIO	AIRMASS	OBJCTALT	CCD-TEMP	EXPTIME	OBJCTRA	OBJCTDEC	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_T6	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_T6	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_T6	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_T6	Y(IJ)_T6	X(FITS)_T6	Y(FITS)_T6	RA_T6	DEC_T6	Source-Sky_T6	Source_Error_T6	Source_SNR_T6	Peak_T6	Mean_T6	Sky/Pixel_T6	FWHM_T6	Width_T6	X-Width_T6	Y-Width_T6	Angle_T6	Roundness_T6	BJD_TDB	rel_flux_T1_dfn	rel_flux_err_T1_dfn
TIC_99869022-01-S001-R089-C001-B1-E-sG.fts	89	0	59192.866539000	2459192.866539000	2459192.866134000	2459192.866134000	2459192.867775000	1.391078000	45.859000000	-19.968750000	70	11.125381000	61.352722000	4.534542000	9	16	24	0.453800000	1.198847000	0.194562000	0.240903000	0.108371000	0.120820000	0.000842000	0.002640000	0.000602000	0.000677000	0.000458000	0.000442000	538.775240000	454.183768000	323.107185000	356.070294000	236.586517000	273.386132000	710776.844183000	768.732651000	1227.515229000	817.788656000	1228.015229000	820.711344000	11.125394000	61.352612000	322550.654805000	254.469005000	486.531981000	662.958792000	19170.818359000	1267.543978000	66.334413000	885	3.653056000	5.544344000	5.666248000	5.422439000	29.580383000	0.992649000	150.178882000	826.416531000	150.678882000	812.083469000	11.152850000	61.355093000	387527.108221000	526.750404000	735.693993000	24214.093750000	1522.885305000	70.227698000	3.858099000	5.497842000	5.733452000	5.262231000	9.881468000	0.991736000	430.621559000	1168.351449000	431.121559000	470.148551000	11.145676000	61.417669000	115766.587078000	331.923642000	348.774755000	7455.249023000	454.933940000	69.642083000	3.829621000	5.532810000	5.734760000	5.330860000	18.614688000	0.991616000	2043.036315000	587.315633000	2043.536315000	1051.184367000	11.104685000	61.308852000	137986.708993000	350.743524000	393.411994000	7948.689453000	542.253502000	66.222045000	3.966141000	5.607670000	5.824991000	5.390348000	8.157745000	0.993497000	1240.968869000	343.562228000	1241.468869000	1294.937772000	11.125145000	61.265650000	69496.439890000	283.354155000	245.263529000	4106.113770000	273.103752000	64.831512000	3.754786000	5.552877000	5.761894000	5.343860000	21.950099000	0.989115000	1337.986672000	328.933414000	1338.486672000	1309.566586000	11.122683000	61.262825000	85875.923950000	300.074546000	286.181967000	5027.055176000	337.471057000	63.926291000	3.869426000	5.583337000	5.731437000	5.435237000	24.488413000	0.993476000	2459192.869268000	0.993046002	0.001842540
TIC_99869022-01-S001-R090-C001-B1-E-sG.fts	90	0	59192.867558000	2459192.867558000	2459192.867153000	2459192.867153000	2459192.868793000	1.387167000	46.026200000	-19.937500000	70	11.125381000	61.352722000	4.548605000	9	16	24	0.455526000	1.194578000	0.194665000	0.241611000	0.108806000	0.120780000	0.000843000	0.002623000	0.000600000	0.000676000	0.000458000	0.000441000	540.411719000	455.446788000	324.466409000	357.255370000	237.777579000	274.058410000	712612.493535000	769.062940000	1228.250658000	818.029390000	1228.750658000	820.470610000	11.125390000	61.352611000	324613.411216000	254.469005000	487.938803000	665.274844000	19705.822266000	1275.650098000	67.148413000	891	3.816842000	5.527259000	5.716250000	5.338269000	29.374881000	0.982664000	150.797876000	826.583192000	151.297876000	811.916808000	11.152862000	61.355183000	387897.412397000	527.126375000	735.871758000	23751.294922000	1524.340509000	70.482614000	3.871616000	5.516103000	5.766568000	5.265637000	19.642174000	0.986291000	431.283504000	1168.517437000	431.783504000	469.982563000	11.145678000	61.417669000	116116.615240000	331.389781000	350.392867000	7142.478516000	456.309464000	69.401614000	3.735101000	5.539551000	5.727635000	5.351468000	27.181520000	0.986448000	2043.813946000	587.452115000	2044.313946000	1051.047885000	11.104674000	61.308793000	138670.761123000	351.195117000	394.853898000	8318.054688000	544.941657000	67.453617000	3.689468000	5.578545000	5.895581000	5.261510000	10.883652000	0.985117000	1241.719372000	343.648228000	1242.219372000	1294.851772000	11.125147000	61.265708000	69927.704776000	283.616630000	246.557139000	4275.649902000	274.798515000	64.349573000	3.802642000	5.544598000	5.804831000	5.284365000	25.518450000	0.977814000	1338.748994000	329.083470000	1339.248994000	1309.416530000	11.122683000	61.262888000	86069.097578000	300.002988000	286.894135000	5201.736816000	338.230181000	63.398968000	3.841420000	5.551987000	5.821667000	5.282307000	26.297005000	0.974545000	2459192.870286000	0.996876365	0.001844827
TIC_99869022-01-S001-R091-C001-B1-E-sG.fts	91	0	59192.868565000	2459192.868565000	2459192.868160000	2459192.868160000	2459192.869800000	1.383305000	46.191200000	-19.968750000	70	11.125381000	61.352722000	5.469913000	9	16	24	0.457223000	1.191593000	0.194029000	0.242574000	0.109349000	0.119630000	0.000856000	0.002653000	0.000608000	0.000689000	0.000465000	0.000448000	534.078738000	449.102434000	319.238000000	352.026026000	235.035079000	267.154996000	697918.208959000	763.864294000	1228.999477000	817.985100000	1229.499477000	820.514900000	11.125421000	61.352607000	319103.920825000	254.469005000	484.776596000	658.249436000	11132.015625000	1253.999169000	67.686269000	845	4.723321000	6.878671000	7.141318000	6.616025000	26.363143000	0.984147000	151.528814000	826.656299000	152.028814000	811.843701000	11.152905000	61.355099000	379465.715842000	522.341476000	726.470581000	13740.811523000	1491.206035000	71.532478000	4.751931000	6.897104000	7.203783000	6.590424000	20.994758000	0.985741000	432.097833000	1168.572516000	432.597833000	469.927484000	11.145721000	61.417664000	113411.328390000	329.117307000	344.592417000	4034.852295000	445.678358000	69.362735000	4.591403000	6.917199000	7.247929000	6.586469000	22.574001000	0.981700000	2044.495544000	587.458101000	2044.995544000	1051.041899000	11.104694000	61.308838000	136246.880674000	350.260364000	388.987435000	5091.347656000	535.416408000	67.532124000	4.750427000	6.855240000	7.175202000	6.535279000	17.464966000	0.987092000	1242.418342000	343.652268000	1242.918342000	1294.847732000	11.125173000	61.265637000	68794.284052000	282.218917000	243.762129000	2429.267090000	270.344453000	64.745781000	4.752695000	6.880191000	7.202031000	6.558351000	22.537075000	0.982526000	1339.447512000	329.090790000	1339.947512000	1309.409210000	11.122708000	61.262824000	83492.167877000	298.864993000	279.364161000	3013.589600000	328.103487000	65.665625000	4.701093000	6.811317000	7.120086000	6.502548000	23.166836000	0.982828000	2459192.871293000	0.999898899	0.001871983
TIC_99869022-01-S001-R092-C001-B1-E-sG.fts	92	0	59192.869583000	2459192.869583000	2459192.869178000	2459192.869178000	2459192.870819000	1.379487000	46.357700000	-19.937500000	70	11.125381000	61.352722000	5.791224000	9	16	24	0.456485000	1.195167000	0.193514000	0.241940000	0.109386000	0.120765000	0.000864000	0.002691000	0.000614000	0.000694000	0.000472000	0.000453000	528.556870000	444.154028000	315.334029000	348.586193000	231.986846000	266.658621000	686788.912191000	759.782881000	1228.830222000	817.872517000	1229.330222000	820.627483000	11.125383000	61.352547000	313508.582708000	254.469005000	481.170833000	651.553588000	10024.409180000	1232.010880000	68.563257000	893	4.845363000	7.170953000	7.467658000	6.874248000	27.831122000	0.978551000	151.470012000	826.346619000	151.970012000	812.153381000	11.152836000	61.355056000	373924.852478000	519.948395000	719.157624000	12230.915039000	1469.431818000	72.465419000	5.022132000	7.112412000	7.359723000	6.865100000	27.988997000	0.984588000	431.920571000	1168.298177000	432.420571000	470.201823000	11.145660000	61.417557000	111354.731625000	327.254736000	340.269274000	3600.581543000	437.596444000	70.325220000	4.963683000	7.125318000	7.394153000	6.856483000	28.302902000	0.981257000	2044.349175000	587.278980000	2044.849175000	1051.221020000	11.104678000	61.308763000	133791.855472000	347.246402000	385.293713000	4500.721680000	525.768769000	67.646945000	4.994820000	7.163206000	7.513658000	6.812755000	23.378964000	0.979698000	1242.309549000	343.510482000	1242.809549000	1294.989518000	11.125137000	61.265646000	67717.472615000	281.510153000	240.550730000	2326.808838000	266.112852000	63.724520000	4.704296000	7.147352000	7.492099000	6.802605000	27.897748000	0.970688000	1339.412789000	328.963963000	1339.912789000	1309.536037000	11.122672000	61.262834000	82940.110301000	297.192905000	279.078365000	2789.288086000	325.934038000	64.744828000	4.747139000	7.145834000	7.489607000	6.802061000	26.798709000	0.973835000	2459192.872312000	0.997758420	0.001888481
TIC_99869022-01-S001-R093-C001-B1-E-sG.fts	93	0	59192.870590000	2459192.870590000	2459192.870185000	2459192.870185000	2459192.871825000	1.375713000	46.522000000	-19.968750000	70	11.125381000	61.352722000	5.310807000	9	16	24	0.456960000	1.186729000	0.195164000	0.242485000	0.109691000	0.121106000	0.000858000	0.002646000	0.000611000	0.000690000	0.000467000	0.000452000	532.779619000	448.545530000	319.552627000	351.553222000	234.749063000	268.228998000	695095.845486000	762.109002000	1228.526905000	817.919115000	1229.026905000	820.580885000	11.125390000	61.352548000	317630.874563000	254.469005000	483.886917000	656.415505000	13761.768555000	1248.210463000	67.620551000	807	4.233916000	6.396222000	6.632532000	6.159912000	25.547167000	0.986196000	151.048417000	826.497631000	151.548417000	812.002369000	11.152841000	61.354842000	377225.642276000	520.662554000	724.510797000	15801.718750000	1482.403102000	71.876968000	4.305966000	6.441773000	6.767405000	6.116141000	14.013711000	0.986949000	431.583201000	1168.420839000	432.083201000	470.079161000	11.145674000	61.417447000	113505.448706000	328.884913000	345.122090000	4924.623535000	446.048228000	69.098360000	4.434298000	6.425387000	6.711578000	6.139195000	20.125308000	0.986431000	2044.111600000	587.276384000	2044.611600000	1051.223616000	11.104680000	61.308901000	135656.012420000	349.167487000	388.512727000	5854.457520000	533.094443000	68.468276000	4.416555000	6.370156000	6.694468000	6.045843000	15.813806000	0.985774000	1242.034028000	343.573634000	1242.534028000	1294.926366000	11.125129000	61.265587000	68708.742084000	282.201019000	243.474465000	3035.064209000	270.008295000	64.442964000	4.241515000	6.389735000	6.629849000	6.149621000	25.484158000	0.985797000	1339.018672000	329.001939000	1339.518672000	1309.498061000	11.122667000	61.262789000	84180.367969000	299.959211000	280.639383000	3471.941406000	330.807943000	64.787975000	4.441365000	6.378697000	6.680512000	6.076883000	21.240796000	0.983609000	2459192.873319000	0.999128836	0.001875990
TIC_99869022-01-S001-R094-C001-B1-E-sG.fts	94	0	59192.871609000	2459192.871609000	2459192.871204000	2459192.871204000	2459192.872844000	1.371976000	46.687700000	-19.968750000	70	11.125381000	61.352722000	4.789259000	9	16	24	0.454492000	1.195770000	0.194036000	0.240760000	0.109723000	0.121175000	0.000850000	0.002651000	0.000605000	0.000681000	0.000464000	0.000447000	534.859996000	451.005729000	320.561920000	353.344139000	236.693879000	271.176099000	702092.206180000	765.009759000	1227.312352000	817.550443000	1227.812352000	820.949557000	11.125385000	61.352616000	319095.391623000	254.469005000	484.807112000	658.190410000	19106.236328000	1253.965652000	68.104224000	838	3.892961000	5.550401000	5.764297000	5.336506000	27.187761000	0.982543000	149.861744000	826.129356000	150.361744000	812.370644000	11.152841000	61.355231000	382344.648267000	524.192819000	729.396959000	21502.921875000	1502.519524000	71.735179000	3.987511000	5.560375000	5.900550000	5.220201000	8.931615000	0.983597000	430.327623000	1168.017266000	430.827623000	470.482734000	11.145660000	61.417676000	114093.159937000	329.751236000	345.997672000	6401.222656000	448.357787000	69.738898000	4.005353000	5.557461000	5.814157000	5.300764000	16.108828000	0.988128000	2042.786482000	586.977580000	2043.286482000	1051.522420000	11.104684000	61.308784000	136235.494208000	348.988512000	390.372432000	7710.328613000	535.371662000	67.573656000	3.931961000	5.552120000	5.823009000	5.281231000	16.128604000	0.986748000	1240.756693000	343.311590000	1241.256693000	1295.188410000	11.125145000	61.265768000	69418.903768000	282.724178000	245.535787000	4294.875000000	272.799054000	64.018932000	3.792239000	5.520177000	5.822657000	5.217696000	21.549362000	0.977608000	1337.759915000	328.687497000	1338.259915000	1309.812503000	11.122684000	61.262934000	85076.101486000	299.721957000	283.850080000	5023.945312000	334.327953000	63.039309000	3.814722000	5.564755000	5.864155000	5.265355000	22.266652000	0.977344000	2459192.874338000	0.994015396	0.001859027
TIC_99869022-01-S001-R095-C001-B1-E-sG.fts	95	0	59192.872627000	2459192.872627000	2459192.872222000	2459192.872222000	2459192.873862000	1.368283000	46.853000000	-19.968750000	70	11.125381000	61.352722000	4.296124000	9	16	24	0.456026000	1.191369000	0.194514000	0.242601000	0.108967000	0.120613000	0.000852000	0.002642000	0.000607000	0.000685000	0.000462000	0.000448000	535.471905000	451.008796000	320.537729000	354.205299000	235.644755000	269.430387000	702164.908070000	765.383339000	1227.224595000	817.818033000	1227.724595000	820.681967000	11.125379000	61.352573000	320205.573800000	254.469005000	485.555236000	659.462714000	23034.582031000	1258.328392000	67.353889000	809	3.444345000	5.043442000	5.048643000	5.038240000	44.291409000	0.993044000	149.671345000	826.440113000	150.171345000	812.059887000	11.152837000	61.355140000	381742.036135000	523.790929000	728.806123000	29665.207031000	1500.151408000	71.343686000	3.575550000	5.014016000	5.122486000	4.905546000	18.796291000	0.997021000	430.247719000	1168.325038000	430.747719000	470.174962000	11.145656000	61.417669000	114340.200108000	330.472649000	345.989904000	8690.025391000	449.328594000	68.876539000	3.494008000	5.155749000	5.235319000	5.076178000	33.430574000	0.993833000	2042.753090000	587.306885000	2043.253090000	1051.193115000	11.104675000	61.308751000	137088.163321000	350.036575000	391.639541000	10077.352539000	538.722440000	68.219966000	3.579035000	5.074843000	5.236385000	4.913301000	5.782695000	0.995786000	1240.601989000	343.591287000	1241.101989000	1294.908713000	11.125137000	61.265632000	68994.508506000	282.341891000	244.365114000	5425.434082000	271.131286000	63.346125000	3.469339000	5.035885000	5.083784000	4.987986000	36.960071000	0.995284000	1337.660334000	328.981273000	1338.160334000	1309.518727000	11.122674000	61.262803000	84690.448094000	300.469849000	281.860055000	6572.148438000	332.812431000	64.857064000	3.425207000	4.926667000	4.967662000	4.885673000	38.426783000	0.994647000	2459192.875356000	0.997335293	0.001863336
TIC_99869022-01-S001-R096-C001-B1-E-sG.fts	96	0	59192.873634000	2459192.873634000	2459192.873229000	2459192.873229000	2459192.874869000	1.364616000	47.016000000	-19.937500000	70	11.125381000	61.352722000	4.361976000	9	16	24	0.459371000	1.187835000	0.194272000	0.244114000	0.108878000	0.120891000	0.000854000	0.002629000	0.000604000	0.000687000	0.000463000	0.000446000	537.715003000	451.777539000	321.571997000	355.281793000	235.248128000	271.300622000	704073.927939000	766.438916000	1227.337496000	816.942157000	1227.837496000	821.557843000	11.125389000	61.352567000	323431.156261000	254.469005000	487.680391000	663.203119000	22442.251953000	1271.004130000	67.578326000	874	3.511773000	5.164429000	5.202014000	5.126844000	40.501288000	0.991339000	149.896161000	825.521088000	150.396161000	812.978912000	11.152867000	61.355207000	382260.863564000	524.154098000	729.290995000	25799.060547000	1502.190271000	70.571712000	3.541822000	5.207918000	5.398023000	5.017813000	15.062285000	0.992895000	430.372171000	1167.454550000	430.872171000	471.045450000	11.145679000	61.417695000	114531.491505000	329.827447000	347.246697000	7837.994141000	450.080321000	69.649534000	3.779061000	5.215930000	5.361703000	5.070156000	24.965863000	0.992472000	2042.826505000	586.379883000	2043.326505000	1052.120117000	11.104671000	61.308690000	138150.091041000	351.509304000	393.019728000	9116.374023000	542.895553000	68.004558000	3.799089000	5.320287000	5.569503000	5.071071000	358.570686000	0.991240000	1240.782529000	342.656666000	1241.282529000	1295.843334000	11.125150000	61.265653000	69131.481829000	283.453980000	243.889614000	4901.453613000	271.669557000	64.465676000	3.597906000	5.109705000	5.244909000	4.974501000	25.923711000	0.992672000	1337.822575000	328.066279000	1338.322575000	1310.433721000	11.122686000	61.262821000	85115.992501000	299.738991000	283.967035000	5781.106934000	334.484715000	64.733578000	3.646079000	5.103877000	5.233738000	4.974015000	24.594215000	0.993946000	2459192.876363000	1.004705788	0.001867812
TIC_99869022-01-S001-R097-C001-B1-E-sG.fts	97	0	59192.874653000	2459192.874653000	2459192.874248000	2459192.874248000	2459192.875888000	1.360982000	47.180500000	-19.937500000	70	11.125381000	61.352722000	4.395645000	9	16	24	0.458100000	1.186932000	0.195056000	0.242630000	0.109616000	0.120837000	0.000851000	0.002623000	0.000605000	0.000683000	0.000462000	0.000445000	538.074667000	452.579519000	322.396857000	355.299756000	237.019858000	271.324354000	705105.455384000	766.362527000	1227.953673000	817.203378000	1228.453673000	821.296622000	11.125382000	61.352543000	323009.159086000	254.469005000	486.945333000	663.337621000	21381.710938000	1269.345786000	67.955306000	870	3.673510000	5.210335000	5.248365000	5.172305000	40.502060000	0.991285000	150.519657000	825.705836000	151.019657000	812.794164000	11.152863000	61.355097000	382687.789584000	524.398863000	729.764720000	26926.978516000	1503.867985000	71.406204000	3.578978000	5.156810000	5.325620000	4.988000000	14.624628000	0.994381000	430.995323000	1167.664429000	431.495323000	470.835571000	11.145678000	61.417589000	115086.801257000	330.515050000	348.204420000	7723.178223000	452.262551000	70.154425000	3.673745000	5.189784000	5.300224000	5.079344000	28.592693000	0.993838000	2043.402853000	586.606992000	2043.902853000	1051.893008000	11.104660000	61.308728000	137675.470946000	350.434153000	392.871156000	9144.973633000	541.030413000	67.472063000	3.773199000	5.266514000	5.410557000	5.122470000	15.514458000	0.995931000	1241.410498000	342.880484000	1241.910498000	1295.619516000	11.125138000	61.265651000	69655.393597000	283.325009000	245.849789000	4715.770508000	273.728400000	64.122884000	3.603927000	5.241880000	5.372643000	5.111117000	29.371200000	0.990766000	1338.406190000	328.314547000	1338.906190000	1310.185453000	11.122674000	61.262831000	85203.075821000	300.061670000	283.951882000	6154.026855000	334.826930000	65.231612000	3.708532000	5.235484000	5.324797000	5.146170000	31.083007000	0.994663000	2459192.877382000	1.001942631	0.001861282
TIC_99869022-01-S001-R098-C001-B1-E-sG.fts	98	0	59192.875671000	2459192.875671000	2459192.875266000	2459192.875266000	2459192.876906000	1.357412000	47.344500000	-19.968750000	70	11.125381000	61.352722000	4.473394000	9	16	24	0.453913000	1.190032000	0.194951000	0.242239000	0.109221000	0.121376000	0.000853000	0.002648000	0.000610000	0.000686000	0.000466000	0.000449000	532.363058000	449.328541000	319.729278000	352.923218000	234.211620000	270.440001000	697539.119948000	763.214021000	1227.849123000	816.727198000	1228.349123000	821.772802000	11.125376000	61.352550000	316622.024087000	254.469005000	483.435536000	654.941560000	20447.011719000	1244.245931000	68.229850000	885	3.692458000	5.207192000	5.362638000	5.051747000	26.905671000	0.989794000	150.475749000	825.365732000	150.975749000	813.134268000	11.152835000	61.355098000	379032.710950000	521.843839000	726.333593000	27228.568359000	1489.504433000	71.044696000	3.732377000	5.185156000	5.421043000	4.949268000	5.894471000	0.991397000	430.896746000	1167.241001000	431.396746000	471.258999000	11.145658000	61.417634000	113800.365716000	329.660910000	345.204307000	7584.354980000	447.207179000	69.494229000	3.758196000	5.230666000	5.421508000	5.039825000	19.043875000	0.991427000	2043.349850000	586.219590000	2043.849850000	1052.280410000	11.104668000	61.308743000	136021.671822000	348.557864000	390.241294000	9034.523438000	534.531394000	67.557587000	3.740273000	5.323124000	5.547176000	5.099073000	1.213062000	0.992926000	1241.289834000	342.475792000	1241.789834000	1296.024208000	11.125132000	61.265601000	68684.371461000	282.852875000	242.827199000	4902.732422000	269.912524000	64.561527000	3.859696000	5.273402000	5.515062000	5.031743000	17.704641000	0.987408000	1338.282245000	327.918844000	1338.782245000	1310.581156000	11.122670000	61.262783000	84664.591468000	299.042866000	283.118579000	5654.329590000	332.710821000	64.567288000	3.661721000	5.274601000	5.480370000	5.068832000	19.108410000	0.990168000	2459192.878400000	0.992417874	0.001864966
TIC_99869022-01-S001-R099-C001-B1-E-sG.fts	99	0	59192.876690000	2459192.876690000	2459192.876285000	2459192.876285000	2459192.877924000	1.353878000	47.508100000	-19.937500000	70	11.125381000	61.352722000	4.463794000	9	16	24	0.453754000	1.196740000	0.194075000	0.241344000	0.108976000	0.120884000	0.000842000	0.002630000	0.000599000	0.000677000	0.000458000	0.000442000	538.864064000	455.038470000	324.043013000	356.575287000	237.926327000	273.792233000	712269.550650000	769.206475000	1228.995380000	816.684499000	1229.495380000	821.815501000	11.125390000	61.352587000	323194.950027000	254.469005000	487.752920000	662.620225000	19995.800781000	1270.075898000	67.906499000	893	3.666695000	5.261136000	5.352622000	5.169651000	32.481781000	0.993251000	151.532715000	825.303833000	152.032715000	813.196167000	11.152861000	61.355083000	388030.186647000	527.428536000	735.701920000	27160.412109000	1524.862278000	70.455983000	3.743872000	5.207336000	5.321450000	5.093222000	18.641044000	0.996969000	432.077527000	1167.207411000	432.577527000	471.292589000	11.145680000	61.417647000	115766.287260000	330.861546000	349.893449000	7765.843262000	454.932762000	69.257837000	3.750912000	5.271657000	5.348011000	5.195304000	32.620803000	0.995218000	2044.515377000	586.172047000	2045.015377000	1052.327953000	11.104673000	61.308808000	138480.605911000	351.509852000	393.959387000	9009.635742000	544.194394000	68.649518000	3.713603000	5.278387000	5.436112000	5.120662000	4.479243000	0.996346000	1242.481053000	342.415192000	1242.981053000	1296.084808000	11.125141000	61.265621000	69992.470832000	283.670939000	246.738249000	4828.305176000	275.053030000	64.495049000	3.914445000	5.290911000	5.444358000	5.137463000	24.967597000	0.991893000	1339.498050000	327.800821000	1339.998050000	1310.699179000	11.122678000	61.262797000	86102.038374000	300.418321000	286.607148000	5713.351074000	338.359630000	64.624621000	3.519843000	5.220170000	5.361221000	5.079119000	27.631210000	0.991019000	2459192.879419000	0.992693441	0.001842073
TIC_99869022-01-S001-R100-C001-B1-E-sG.fts	100	0	59192.877697000	2459192.877697000	2459192.877292000	2459192.877292000	2459192.878931000	1.350381000	47.669300000	-19.968750000	70	11.125381000	61.352722000	4.541721000	9	16	24	0.454740000	1.192730000	0.193858000	0.241343000	0.110189000	0.120686000	0.000845000	0.002629000	0.000601000	0.000679000	0.000461000	0.000444000	538.041250000	453.750560000	322.668990000	355.397843000	238.802218000	271.639475000	708453.041718000	767.561777000	1229.632477000	816.244204000	1230.132477000	822.255796000	11.125402000	61.352643000	322161.812356000	254.469005000	486.511464000	662.187505000	21160.751953000	1266.015924000	67.227521000	847	3.681429000	5.401685000	5.594035000	5.209335000	24.654235000	0.988098000	152.195527000	824.784571000	152.695527000	813.715429000	11.152865000	61.355095000	385361.215058000	525.838126000	732.851416000	23527.851562000	1514.373883000	70.371305000	3.805113000	5.394325000	5.673668000	5.114982000	11.822948000	0.987285000	432.607545000	1166.711090000	433.107545000	471.788910000	11.145691000	61.417670000	115038.062718000	330.249497000	348.336829000	7161.430176000	452.071020000	69.340308000	3.823020000	5.440545000	5.643479000	5.237610000	21.573513000	0.989574000	2045.168148000	585.685189000	2045.668148000	1052.814811000	11.104689000	61.308878000	137738.190691000	350.791500000	392.649739000	8240.442383000	541.276886000	67.289657000	3.820996000	5.513597000	5.831679000	5.195514000	2.742976000	0.986653000	1243.106486000	341.927073000	1243.606486000	1296.572927000	11.125152000	61.265670000	70315.573252000	283.770930000	247.789911000	4208.627441000	276.322742000	65.084104000	3.791612000	5.449044000	5.700973000	5.197114000	17.105322000	0.987551000	1340.151829000	327.385947000	1340.651829000	1311.114053000	11.122688000	61.262862000	85500.070523000	300.815812000	284.227315000	5365.829102000	335.994046000	65.426096000	3.864361000	5.541929000	5.801762000	5.282096000	17.951224000	0.986658000	2459192.880426000	0.994643914	0.001848252
TIC_99869022-01-S001-R101-C001-B1-E-sG.fts	101	0	59192.878900000	2459192.878900000	2459192.878495000	2459192.878495000	2459192.880135000	1.346283000	47.861500000	-19.937500000	70	11.125381000	61.352722000	4.700763000	9	16	24	0.458777000	1.196458000	0.193203000	0.242375000	0.108978000	0.120863000	0.000857000	0.002662000	0.000606000	0.000688000	0.000464000	0.000448000	535.344225000	449.393552000	318.975805000	352.452818000	234.894531000	269.974318000	699340.374685000	764.568450000	1225.342450000	816.248349000	1225.842450000	822.251651000	11.125407000	61.352677000	320841.014228000	254.469005000	485.946762000	660.239020000	19084.644531000	1260.825515000	67.799825000	883	3.987635000	5.606355000	5.764881000	5.447829000	24.987739000	0.992280000	147.808368000	824.732288000	148.308368000	813.767712000	11.152882000	61.355255000	380945.772970000	523.453284000	727.755053000	21660.072266000	1497.022292000	72.321167000	3.891848000	5.549910000	5.800600000	5.299220000	358.402762000	0.991847000	428.291378000	1166.693791000	428.791378000	471.806209000	11.145698000	61.417785000	113236.975094000	329.008383000	344.176565000	6269.207520000	444.993193000	69.391041000	3.989175000	5.603917000	5.799116000	5.408717000	17.931133000	0.992629000	2040.837158000	585.716938000	2041.337158000	1052.783062000	11.104692000	61.308824000	136434.294148000	350.306017000	389.471741000	7729.024414000	536.152897000	67.729590000	3.902573000	5.588782000	5.835896000	5.341669000	356.468561000	0.992091000	1238.774945000	341.900998000	1239.274945000	1296.599002000	11.125166000	61.265718000	68723.332473000	282.136054000	243.582242000	3950.191162000	270.065631000	64.777288000	3.905016000	5.555692000	5.781598000	5.329786000	15.516831000	0.991022000	1335.812175000	327.358791000	1336.312175000	1311.141209000	11.122702000	61.262898000	84524.612695000	299.135815000	282.562663000	4850.540039000	332.160739000	65.176179000	3.986613000	5.522070000	5.749189000	5.294951000	12.616455000	0.991759000	2459192.881630000	1.003030697	0.001873671
