#	Label	BJD_TDB	rel_flux_T1	rel_flux_err_T1	AIR	JD_UTC
136	fl.debias.st.0374.TIC99869022.01.fits	2459317.772620	0.505523	0.000686	1.190000	0.770353
137	fl.debias.st.0376.TIC99869022.01.fits	2459317.773755	0.505772	0.000686	1.190000	0.771487
138	fl.debias.st.0378.TIC99869022.01.fits	2459317.774854	0.505820	0.000687	1.190000	0.772587
139	fl.debias.st.0380.TIC99869022.01.fits	2459317.775988	0.505395	0.000686	1.190000	0.773721
140	fl.debias.st.0382.TIC99869022.01.fits	2459317.777099	0.505002	0.000685	1.190000	0.774832
141	fl.debias.st.0384.TIC99869022.01.fits	2459317.778234	0.506720	0.000688	1.200000	0.775966
142	fl.debias.st.0386.TIC99869022.01.fits	2459317.779356	0.506091	0.000687	1.200000	0.777089
143	fl.debias.st.0388.TIC99869022.01.fits	2459317.780479	0.505710	0.000688	1.200000	0.778212
144	fl.debias.st.0390.TIC99869022.01.fits	2459317.781613	0.505193	0.000686	1.200000	0.779346
145	fl.debias.st.0392.TIC99869022.01.fits	2459317.782736	0.506953	0.000688	1.200000	0.780469
146	fl.debias.st.0394.TIC99869022.01.fits	2459317.783847	0.507309	0.000690	1.200000	0.781580
147	fl.debias.st.0396.TIC99869022.01.fits	2459317.784981	0.506960	0.000690	1.210000	0.782714
148	fl.debias.st.0398.TIC99869022.01.fits	2459317.786115	0.505175	0.000688	1.210000	0.783848
149	fl.debias.st.0400.TIC99869022.01.fits	2459317.787226	0.505588	0.000689	1.210000	0.784959
150	fl.debias.st.0402.TIC99869022.01.fits	2459317.788349	0.505881	0.000688	1.210000	0.786082
151	fl.debias.st.0404.TIC99869022.01.fits	2459317.789494	0.507362	0.000690	1.210000	0.787228
152	fl.debias.st.0406.TIC99869022.01.fits	2459317.790629	0.505639	0.000687	1.220000	0.788362
153	fl.debias.st.0408.TIC99869022.01.fits	2459317.791774	0.505396	0.000688	1.220000	0.789508
154	fl.debias.st.0410.TIC99869022.01.fits	2459317.792885	0.506145	0.000690	1.220000	0.790619
155	fl.debias.st.0412.TIC99869022.01.fits	2459317.794020	0.505254	0.000687	1.220000	0.791753
156	fl.debias.st.0414.TIC99869022.01.fits	2459317.795131	0.507106	0.000690	1.220000	0.792865
157	fl.debias.st.0416.TIC99869022.01.fits	2459317.796253	0.505959	0.000688	1.230000	0.793987
158	fl.debias.st.0418.TIC99869022.01.fits	2459317.797388	0.505811	0.000688	1.230000	0.795122
159	fl.debias.st.0420.TIC99869022.01.fits	2459317.798499	0.506118	0.000689	1.230000	0.796233
160	fl.debias.st.0422.TIC99869022.01.fits	2459317.799610	0.503497	0.000686	1.230000	0.797344
161	fl.debias.st.0424.TIC99869022.01.fits	2459317.800755	0.506426	0.000691	1.240000	0.798490
162	fl.debias.st.0426.TIC99869022.01.fits	2459317.801866	0.506771	0.000691	1.240000	0.799601
163	fl.debias.st.0428.TIC99869022.01.fits	2459317.802989	0.506294	0.000691	1.240000	0.800723
164	fl.debias.st.0430.TIC99869022.01.fits	2459317.804123	0.506850	0.000691	1.240000	0.801858
165	fl.debias.st.0432.TIC99869022.01.fits	2459317.805246	0.505367	0.000688	1.250000	0.802980
