pl_name,default_flag,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_jmag,sy_jmagerr1,sy_jmagerr2
HAT-P-67 b,1,Published Confirmed,4.81010250,0.00000043,-0.00000033,0,0.065050,0.002730,-0.000790,0,108.06220,79.45750,-60.38770,0,23.371,1.076,-0.796,0,2.085,0.096,-0.071,0,108.06220,79.45750,-60.38770,0,0.34000,0.25000,-0.19000,0,Mass,0.05200,0.03900,-0.02800,0,0.000000,,,0,,,,,1903,25,-25,0,0.1200,0.1200,-0.0800,0,2.55,0.10,-0.08,0,1.64,0.15,-0.07,0,-0.080,0.050,-0.050,0,1.240,0.270,-0.220,0,9.1450010,0.0210000,-0.0210000
HAT-P-68 b,1,Published Confirmed,2.29840551,0.00000052,-0.00000052,0,0.029960,0.000430,-0.000120,0,230.10892,13.66669,-13.66669,0,12.016,0.135,-0.135,0,1.072,0.012,-0.012,0,230.10892,13.66669,-13.66669,0,0.72400,0.04300,-0.04300,0,Mass,0.72700,0.05100,-0.05100,0,0.041000,,,1,184.80,5.90,-5.90,0,1028,8,-8,0,0.2120,0.0450,-0.0760,0,0.67,0.00,0.00,0,0.68,0.03,-0.01,0,-0.059,0.036,-0.036,0,11.100,1.100,-6.900,0,11.7500000,0.0220000,-0.0220000
HAT-P-69 b,1,Published Confirmed,4.78694910,0.00000180,-0.00000210,0,0.065550,0.000700,-0.000350,0,1137.83140,184.34140,-184.34140,0,18.786,0.572,-0.370,0,1.676,0.051,-0.033,0,1137.83140,184.34140,-184.34140,0,3.58000,0.58000,-0.58000,0,Mass,1.02000,0.18000,-0.16000,0,0.000000,,,0,,,,,1930,80,-230,0,0.3660,0.0600,-0.0500,0,1.93,0.06,-0.03,0,1.65,0.06,-0.03,0,-0.069,0.058,-0.075,0,1.270,0.280,-0.440,0,9.3730000,0.0240000,-0.0240000
HAT-P-7 b,1,Published Confirmed,2.20474000,0.00001700,-0.00001700,0,,,,,584.80720,168.44990,-168.44990,0,16.926,2.354,-2.354,0,1.510,0.210,-0.210,0,584.80720,168.44990,-168.44990,0,1.84000,0.53000,-0.53000,0,Mass,,,,,0.000000,,,0,,,,,,,,,,,,,2.00,0.28,-0.28,0,1.56,0.68,-0.68,0,0.260,,,0,,,,,9.5550000,0.0300000,-0.0300000
HAT-P-70 b,1,Published Confirmed,2.74432452,0.00000079,-0.00000068,0,0.047390,0.000310,-0.001060,0,2154.88740,,,0,20.961,1.681,-1.121,0,1.870,0.150,-0.100,0,2154.88740,,,0,6.78000,,,0,Mass,1.54000,,,0,0.000000,,,0,,,,,2562,43,-52,0,-0.6290,0.0810,-0.0540,0,1.86,0.12,-0.09,0,1.89,0.01,-0.01,0,-0.059,0.075,-0.088,0,0.600,0.380,-0.200,0,9.0680000,0.0220000,-0.0220000
HAT-P-8 b,1,Published Confirmed,3.07634000,0.00000400,-0.00000400,0,,,,,406.82240,85.81410,-85.81410,0,15.693,1.457,-1.457,0,1.400,0.130,-0.130,0,406.82240,85.81410,-85.81410,0,1.28000,0.27000,-0.27000,0,Mass,,,,,0.000000,,,0,,,,,,,,,,,,,1.57,0.15,-0.15,0,1.27,0.41,-0.41,0,0.010,,,0,,,,,9.2140000,0.0220000,-0.0220000
HAT-P-9 b,1,Published Confirmed,3.92281072,0.00000102,-0.00000102,0,0.052870,0.000780,-0.000780,0,238.05467,20.34112,-20.02329,0,15.614,0.751,-0.729,0,1.393,0.067,-0.065,0,238.05467,20.34112,-20.02329,0,0.74900,0.06400,-0.06300,0,Mass,0.34200,0.05700,-0.04800,0,0.084000,0.052000,-0.047000,0,931.00,73.00,-69.00,0,1540,32,-30,0,0.5100,0.0440,-0.0520,0,1.34,0.07,-0.06,0,1.28,0.06,-0.06,0,0.120,0.200,-0.200,0,,,,,11.2740000,0.0220000,-0.0220000
HATS-1 b,1,Published Confirmed,3.44645900,0.00000400,-0.00000400,0,0.044400,0.000800,-0.000800,0,589.55000,83.26800,-62.29200,0,14.594,1.816,-1.098,0,1.302,0.162,-0.098,0,589.55000,83.26800,-62.29200,0,1.85500,0.26200,-0.19600,0,Mass,1.03000,0.25000,-0.25000,0,0.120000,0.092000,-0.092000,0,,,,,1359,89,-59,0,0.6330,0.0200,-0.0230,0,1.04,0.13,,0,0.99,0.05,,0,,,,,,,,,10.9240000,0.0240000,-0.0240000
HATS-10 b,1,Published Confirmed,3.31284600,0.00000580,-0.00000580,0,0.044910,0.000740,-0.000740,0,167.17858,25.74423,-25.74423,0,10.862,0.684,-0.504,0,0.969,0.061,-0.045,0,167.17858,25.74423,-25.74423,0,0.52600,0.08100,-0.08100,0,Mass,0.70000,0.15000,-0.15000,0,0.501000,,,1,,,,,1407,39,-39,0,0.3400,0.1100,-0.1000,0,1.10,0.06,-0.04,0,1.10,0.05,-0.05,0,0.150,0.100,-0.100,0,3.300,1.700,-1.700,0,11.8660000,0.0240000,-0.0240000
HATS-11 b,1,Published Confirmed,3.61918800,0.00002800,-0.00002900,0,0.050700,0.001200,-0.001200,0,,,,,18.030,0.720,-0.720,0,1.609,0.064,-0.064,0,,,,,,,,,,,,,,,,,,,,,,1596,95,-94,0,0.1400,0.1200,-0.1000,0,1.54,0.06,-0.06,0,1.33,0.09,-0.09,0,0.030,0.160,-0.160,0,,,,,12.6470000,0.0230000,-0.0230000
HATS-12 b,1,Published Confirmed,3.14270200,0.00005300,-0.00005300,0,0.044100,0.000500,-0.000500,0,,,,,7.760,0.470,-0.470,0,0.692,0.042,-0.042,0,,,,,,,,,,,,,,,,,,,,,,1446,47,-47,0,0.4300,0.1600,-0.2100,0,1.17,0.07,-0.07,0,1.16,0.04,-0.04,0,-0.100,0.050,-0.050,0,,,,,11.7250000,0.0230000,-0.0230000
HATS-13 b,1,Published Confirmed,3.04404990,0.00000270,-0.00000270,0,0.040570,0.000410,-0.000410,0,172.58169,22.88376,-22.88376,0,13.585,0.392,-0.392,0,1.212,0.035,-0.035,0,172.58169,22.88376,-22.88376,0,0.54300,0.07200,-0.07200,0,Mass,0.37700,0.05800,-0.05800,0,0.181000,,,1,,,,,1244,20,-20,0,0.2490,0.0620,-0.0710,0,0.89,0.02,-0.02,0,0.96,0.03,-0.03,0,0.050,0.060,-0.060,0,2.500,1.700,-1.700,0,12.4390000,0.0210000,-0.0210000
HATS-14 b,1,Published Confirmed,2.76676410,0.00000270,-0.00000270,0,0.038150,0.000320,-0.000320,0,340.39593,22.24810,-22.24810,0,11.646,0.359,-0.247,0,1.039,0.032,-0.022,0,340.39593,22.24810,-22.24810,0,1.07100,0.07000,-0.07000,0,Mass,1.19100,0.09800,-0.14000,0,0.142000,,,1,,,,,1276,20,-20,0,0.1800,0.1200,-0.1000,0,0.93,0.02,-0.01,0,0.97,0.02,-0.02,0,0.330,0.060,-0.060,0,4.900,1.700,-1.700,0,12.5180000,0.0260000,-0.0260000
HATS-15 b,1,Published Confirmed,1.74748753,0.00000094,-0.00000094,0,0.027120,0.000230,-0.000230,0,689.69110,47.67450,-47.67450,0,12.386,0.448,-0.448,0,1.105,0.040,-0.040,0,689.69110,47.67450,-47.67450,0,2.17000,0.15000,-0.15000,0,Mass,1.97000,0.24000,-0.24000,0,0.126000,,,1,,,,,1505,30,-30,0,0.3170,0.0640,-0.1010,0,0.92,0.03,-0.03,0,0.87,0.02,-0.02,0,0.000,0.050,-0.050,0,11.000,1.400,-2.000,0,13.2610000,0.0270000,-0.0270000
HATS-16 b,1,Published Confirmed,2.68650200,0.00001100,-0.00001100,0,0.037440,0.000450,-0.000450,0,1039.30410,60.38770,-60.38770,0,14.572,1.681,-1.681,0,1.300,0.150,-0.150,0,1039.30410,60.38770,-60.38770,0,3.27000,0.19000,-0.19000,0,Mass,1.86000,0.94000,-0.48000,0,0.000000,,,1,,,,,1592,61,-82,0,0.7320,0.0430,-0.0910,0,1.24,0.10,-0.13,0,0.97,0.04,-0.04,0,-0.100,0.050,-0.050,0,9.500,1.800,-1.800,0,12.6520000,0.0240000,-0.0240000
HATS-17 b,1,Published Confirmed,16.25461100,0.00007300,-0.00007300,0,0.130800,0.001200,-0.001200,0,425.25654,20.65895,-20.65895,0,8.709,0.628,-0.628,0,0.777,0.056,-0.056,0,425.25654,20.65895,-20.65895,0,1.33800,0.06500,-0.06500,0,Mass,3.50000,0.85000,-0.51000,0,0.029000,0.022000,-0.022000,0,72.70,9.60,-9.60,0,814,25,-25,0,0.4320,0.0790,-0.1100,0,1.09,0.07,-0.05,0,1.13,0.03,-0.03,0,0.300,0.030,-0.030,0,2.100,1.300,-1.300,0,11.0820000,0.0230000,-0.0230000
HATS-18 b,1,Published Confirmed,0.83784000,0.00000047,-0.00000047,0,0.017400,0.000980,-0.000980,0,629.14449,24.15508,-24.15508,0,14.897,0.841,-0.841,0,1.329,0.075,-0.075,0,629.14449,24.15508,-24.15508,0,1.97950,0.07600,-0.07600,0,Mass,1.11690,0.21600,-0.21600,0,,,,,,,,,2069,45,-45,0,0.3000,0.0010,-0.0010,0,1.02,0.06,-0.03,0,1.04,0.05,-0.05,0,,,,,,,,,12.7360000,0.0260000,-0.0260000
HATS-2 b,1,Published Confirmed,1.35413300,0.00000100,-0.00000100,0,0.023000,0.000300,-0.000300,0,427.46300,47.67200,-47.67200,0,13.092,0.336,-0.336,0,1.168,0.030,-0.030,0,427.46300,47.67200,-47.67200,0,1.34500,0.15000,-0.15000,0,Mass,1.05000,0.14000,-0.14000,0,0.000000,,,0,,,,,1577,31,-31,0,0.2710,0.0550,-0.0740,0,0.90,0.02,-0.02,0,0.88,0.04,-0.04,0,0.150,0.050,-0.050,0,9.700,2.900,-2.900,0,11.9060000,0.0240000,-0.0240000
HATS-22 b,1,Published Confirmed,4.72281240,0.00000520,-0.00000520,0,0.050250,0.000420,-0.000420,0,870.85420,34.96130,-34.96130,0,10.682,0.538,-0.325,0,0.953,0.048,-0.029,0,870.85420,34.96130,-34.96130,0,2.74000,0.11000,-0.11000,0,Mass,3.89000,0.45000,-0.45000,0,0.079000,0.026000,-0.026000,0,,,,,858,24,-17,0,0.5360,0.0360,-0.0640,0,0.69,0.03,-0.02,0,0.76,0.02,-0.02,0,0.000,0.040,-0.040,0,,,,,11.5560000,0.0230000,-0.0230000
HATS-23 b,1,Published Confirmed,2.16051560,0.00000450,-0.00000450,0,0.033970,0.000470,-0.000470,0,467.21010,22.88376,-22.88376,0,20.849,3.363,-4.484,0,1.860,0.300,-0.400,0,467.21010,22.88376,-22.88376,0,1.47000,0.07200,-0.07200,0,Mass,0.29000,0.30000,-0.10000,0,0.114000,,,1,,,,,1654,54,-54,0,0.9490,0.0290,-0.0490,0,1.20,0.06,-0.08,0,1.12,0.05,-0.05,0,0.280,0.070,-0.070,0,4.200,1.500,-1.500,0,12.6360000,0.0250000,-0.0250000
HATS-24 b,1,Published Confirmed,1.34849780,0.00000090,-0.00000090,0,0.023800,0.001000,-0.001000,0,718.29580,54.03110,-54.03110,0,15.637,0.639,-0.639,0,1.395,0.057,-0.057,0,718.29580,54.03110,-54.03110,0,2.26000,0.17000,-0.17000,0,Mass,1.03000,0.15000,-0.15000,0,0.000000,,,0,,,,,2166,53,-53,0,,,,,1.12,0.04,-0.05,0,1.07,0.03,-0.05,0,-0.229,0.058,-0.058,0,3.700,2.000,-1.800,0,11.6780000,0.0220000,-0.0220000
HATS-25 b,1,Published Confirmed,4.29864320,0.00000450,-0.00000450,0,0.051630,0.000600,-0.000600,0,194.82979,13.34886,-13.34886,0,14.123,1.121,-1.121,0,1.260,0.100,-0.100,0,194.82979,13.34886,-13.34886,0,0.61300,0.04200,-0.04200,0,Mass,0.38000,0.10000,-0.10000,0,0.176000,,,1,,,,,1277,42,-42,0,0.5380,0.0750,-0.1050,0,1.11,0.07,-0.07,0,0.99,0.04,-0.04,0,0.020,0.050,-0.050,0,7.500,1.900,-1.900,0,11.7880000,0.0220000,-0.0220000
HATS-26 b,1,Published Confirmed,3.30238810,0.00000760,-0.00000760,0,0.047350,0.001330,-0.000680,0,206.58950,24.15508,-24.15508,0,19.616,2.354,-2.354,0,1.750,0.210,-0.210,0,206.58950,24.15508,-24.15508,0,0.65000,0.07600,-0.07600,0,Mass,0.15300,0.04200,-0.04200,0,0.245000,,,1,,,,,1918,61,-61,0,0.3300,0.1200,-0.1700,0,2.04,0.15,-0.11,0,1.30,0.11,-0.06,0,-0.020,0.050,-0.050,0,4.040,0.620,-0.940,0,11.8390000,0.0240000,-0.0240000
HATS-27 b,1,Published Confirmed,4.63703800,0.00001400,-0.00001400,0,0.061100,0.000680,-0.000680,0,168.44990,41.31790,-41.31790,0,16.814,2.242,-1.233,0,1.500,0.200,-0.110,0,168.44990,41.31790,-41.31790,0,0.53000,0.13000,-0.13000,0,Mass,0.18000,0.08300,-0.05700,0,0.581000,,,1,,,,,1659,66,-46,0,0.3600,0.1500,-0.1900,0,1.74,0.17,-0.10,0,1.42,0.05,-0.05,0,0.090,0.040,-0.040,0,2.300,0.220,-0.220,0,11.8310000,0.0220000,-0.0220000
HATS-28 b,1,Published Confirmed,3.18107810,0.00000390,-0.00000390,0,0.041310,0.000530,-0.000530,0,213.58176,27.65121,-27.65121,0,13.384,0.785,-0.785,0,1.194,0.070,-0.070,0,213.58176,27.65121,-27.65121,0,0.67200,0.08700,-0.08700,0,Mass,0.48000,0.11000,-0.11000,0,0.202000,,,1,,,,,1253,35,-35,0,0.6430,0.0390,-0.0470,0,0.92,0.04,-0.04,0,0.93,0.04,-0.04,0,0.010,0.060,-0.060,0,6.200,2.800,-2.800,0,12.5220000,0.0260000,-0.0260000
HATS-29 b,1,Published Confirmed,4.60587490,0.00000630,-0.00000630,0,0.054750,0.000880,-0.000880,0,207.54299,20.02329,-20.02329,0,14.022,0.684,-0.684,0,1.251,0.061,-0.061,0,207.54299,20.02329,-20.02329,0,0.65300,0.06300,-0.06300,0,Mass,0.41100,0.06000,-0.06000,0,0.158000,,,1,,,,,1212,30,-30,0,0.5020,0.0460,-0.0410,0,1.07,0.04,-0.04,0,1.03,0.05,-0.05,0,0.160,0.080,-0.080,0,5.500,2.600,-1.700,0,11.2860000,0.0260000,-0.0260000
HATS-3 b,1,Published Confirmed,3.54785100,0.00000500,-0.00000500,0,0.048500,0.000400,-0.000600,0,340.38200,43.22300,-43.22300,0,15.480,0.392,-0.392,0,1.381,0.035,-0.035,0,340.38200,43.22300,-43.22300,0,1.07100,0.13600,-0.13600,0,Mass,0.51000,0.07000,-0.07000,0,0.000000,,,0,,,,,1648,24,-24,0,0.4970,0.0240,-0.0270,0,1.40,0.03,-0.03,0,1.21,0.04,-0.04,0,-0.157,0.070,-0.070,0,3.200,0.600,-0.400,0,10.9800000,0.0210000,-0.0210000
HATS-30 b,1,Published Confirmed,3.17435160,0.00000260,-0.00000260,0,0.043540,0.000420,-0.000420,0,224.38798,12.39537,-12.39537,0,13.171,0.583,-0.583,0,1.175,0.052,-0.052,0,224.38798,12.39537,-12.39537,0,0.70600,0.03900,-0.03900,0,Mass,0.54300,0.07600,-0.07600,0,0.096000,,,1,,,,,1414,32,-32,0,0.4870,0.0520,-0.0610,0,1.06,0.04,-0.04,0,1.09,0.03,-0.03,0,0.060,0.050,-0.050,0,2.300,1.200,-1.200,0,11.1290000,0.0240000,-0.0240000
HATS-31 b,1,Published Confirmed,3.37796000,0.00001200,-0.00001200,0,0.047800,0.001200,-0.001200,0,279.69040,38.13960,-38.13960,0,18.383,2.466,-2.466,0,1.640,0.220,-0.220,0,279.69040,38.13960,-38.13960,0,0.88000,0.12000,-0.12000,0,Mass,0.24300,0.12400,-0.08800,0,0.233000,,,1,,,,,1823,81,-81,0,0.4800,0.1100,-0.2100,0,1.87,0.18,-0.18,0,1.27,0.10,-0.10,0,0.000,0.070,-0.070,0,4.300,1.100,-1.100,0,11.9120000,0.0210000,-0.0210000
HATS-32 b,1,Published Confirmed,2.81265480,0.00000550,-0.00000550,0,0.040240,0.000530,-0.000530,0,292.40360,31.78300,-31.78300,0,14.000,1.614,-1.076,0,1.249,0.144,-0.096,0,292.40360,31.78300,-31.78300,0,0.92000,0.10000,-0.10000,0,Mass,0.58000,0.16000,-0.16000,0,0.471000,,,1,,,,,1437,58,-58,0,0.4000,0.1300,-0.1600,0,1.10,0.10,-0.06,0,1.10,0.04,-0.04,0,0.390,0.050,-0.050,0,3.500,1.800,-1.800,0,13.0900000,0.0220000,-0.0220000
HATS-33 b,1,Published Confirmed,2.54955510,0.00000610,-0.00000610,0,0.037270,0.000370,-0.000370,0,378.85336,16.84499,-16.84499,0,13.787,1.255,-0.908,0,1.230,0.112,-0.081,0,378.85336,16.84499,-16.84499,0,1.19200,0.05300,-0.05300,0,Mass,0.79000,0.19000,-0.19000,0,0.080000,,,1,,,,,1429,38,-38,0,0.3300,0.1100,-0.1200,0,1.02,0.05,-0.04,0,1.06,0.03,-0.03,0,0.290,0.050,-0.050,0,3.000,1.700,-1.700,0,10.6590000,0.0240000,-0.0240000
HATS-34 b,1,Published Confirmed,2.10616070,0.00000470,-0.00000470,0,0.031660,0.000340,-0.000340,0,299.07803,22.88376,-22.88376,0,16.029,2.130,-2.130,0,1.430,0.190,-0.190,0,299.07803,22.88376,-22.88376,0,0.94100,0.07200,-0.07200,0,Mass,0.40000,0.19000,-0.13000,0,0.108000,,,1,,,,,1445,42,-42,0,0.9370,0.0220,-0.0340,0,0.98,0.05,-0.05,0,0.95,0.03,-0.03,0,0.250,0.070,-0.070,0,7.700,2.700,-2.700,0,12.5130000,0.0240000,-0.0240000
HATS-35 b,1,Published Confirmed,1.82099930,0.00000160,-0.00000160,0,0.031990,0.000330,-0.000330,0,388.38826,24.79074,-24.79074,0,16.410,0.773,-0.493,0,1.464,0.069,-0.044,0,388.38826,24.79074,-24.79074,0,1.22200,0.07800,-0.07800,0,Mass,0.48400,0.04200,-0.07000,0,0.306000,,,1,,,,,2037,43,-43,0,0.2600,0.1100,-0.1400,0,1.43,0.06,-0.04,0,1.32,0.04,-0.04,0,0.210,0.060,-0.060,0,2.130,0.510,-0.510,0,11.4390000,0.0250000,-0.0250000
HATS-36 b,1,Published Confirmed,4.17518600,0.00003300,-0.00003300,0,0.052300,0.000600,-0.000600,0,,,,,12.920,0.380,-0.380,0,1.153,0.034,-0.034,0,,,,,,,,,,,,,,,,,,,,,,1203,25,-24,0,0.1700,0.1500,-0.1200,0,1.10,0.03,-0.03,0,1.10,0.04,-0.04,0,0.150,0.060,-0.060,0,,,,,13.1810000,0.0260000,-0.0260000
HATS-37 A b,1,Published Confirmed,4.33153660,0.00000410,-0.00000410,0,0.049130,0.000330,-0.000230,0,31.46517,13.34886,-13.34886,0,6.793,0.179,-0.179,0,0.606,0.016,-0.016,0,31.46517,13.34886,-13.34886,0,0.09900,0.04200,-0.04200,0,Mass,0.55000,0.24000,-0.24000,0,0.000000,,,0,229.70,13.80,-10.60,0,1085,16,-12,0,0.1400,0.1000,-0.0920,0,0.88,0.02,-0.01,0,0.84,0.02,-0.01,0,0.051,0.029,-0.029,0,11.460,0.790,-1.450,0,10.5280000,0.0240000,-0.0240000
HATS-38 b,1,Published Confirmed,4.37502100,0.00001000,-0.00001000,0,0.050360,0.000300,-0.000230,0,23.51942,3.49613,-3.49613,0,6.882,0.191,-0.191,0,0.614,0.017,-0.017,0,23.51942,3.49613,-3.49613,0,0.07400,0.01100,-0.01100,0,Mass,0.40300,0.07100,-0.07100,0,0.000000,,,0,464.70,15.00,-15.00,0,1294,10,-10,0,0.4760,0.0270,-0.0300,0,1.10,0.02,-0.02,0,0.89,0.02,-0.01,0,-0.102,0.043,-0.043,0,11.890,0.600,-0.600,0,11.1840000,0.0260000,-0.0260000
HATS-39 b,1,Published Confirmed,4.57763480,0.00000730,-0.00000730,0,0.060070,0.000580,-0.000580,0,200.23290,41.31790,-41.31790,0,17.598,1.345,-1.345,0,1.570,0.120,-0.120,0,200.23290,41.31790,-41.31790,0,0.63000,0.13000,-0.13000,0,Mass,0.20200,0.07200,-0.05100,0,0.275000,,,1,,,,,1645,43,-43,0,0.6960,0.0300,-0.0400,0,1.62,0.09,-0.09,0,1.38,0.04,-0.04,0,0.000,0.044,-0.044,0,2.060,0.300,-0.300,0,11.8330000,0.0240000,-0.0240000
HATS-4 b,1,Published Confirmed,2.51672900,0.00000200,-0.00000200,0,0.036200,0.000200,-0.000200,0,420.47100,8.89900,-8.89900,0,11.433,0.415,-0.415,0,1.020,0.037,-0.037,0,420.47100,8.89900,-8.89900,0,1.32300,0.02800,-0.02800,0,Mass,1.55000,0.16000,-0.16000,0,0.013000,0.016000,-0.016000,0,,,,,1315,21,-21,0,0.2170,0.0740,-0.0930,0,0.93,0.02,-0.02,0,1.00,0.02,-0.02,0,0.430,0.080,-0.080,0,2.100,1.600,-1.600,0,12.0320000,0.0220000,-0.0220000
HATS-40 b,1,Published Confirmed,3.26427360,0.00000580,-0.00000580,0,0.049970,0.000740,-0.000740,0,505.34970,76.27920,-76.27920,0,17.710,1.793,-1.345,0,1.580,0.160,-0.120,0,505.34970,76.27920,-76.27920,0,1.59000,0.24000,-0.24000,0,Mass,0.49000,0.13000,-0.13000,0,0.312000,,,1,,,,,2101,69,-69,0,0.3500,0.1300,-0.1600,0,2.26,0.18,-0.11,0,1.56,0.07,-0.07,0,0.010,0.077,-0.077,0,2.070,0.340,-0.340,0,12.4390000,0.0260000,-0.0260000
HATS-41 b,1,Published Confirmed,4.19364900,0.00001300,-0.00001300,0,0.058300,0.001500,-0.001000,0,3082.95100,508.52800,-508.52800,0,14.908,3.251,-2.242,0,1.330,0.290,-0.200,0,3082.95100,508.52800,-508.52800,0,9.70000,1.60000,-1.60000,0,Mass,5.10000,3.30000,-2.30000,0,0.380000,0.110000,-0.110000,0,,,,,1710,170,-120,0,0.8490,0.0290,-0.0510,0,1.71,0.36,-0.24,0,1.50,0.12,-0.08,0,0.470,0.041,-0.041,0,1.340,0.310,-0.510,0,11.7650000,0.0240000,-0.0240000
HATS-42 b,1,Published Confirmed,2.29210200,0.00000210,-0.00000210,0,0.036890,0.000650,-0.000650,0,597.52040,47.67450,-47.67450,0,15.693,2.802,-1.569,0,1.400,0.250,-0.140,0,597.52040,47.67450,-47.67450,0,1.88000,0.15000,-0.15000,0,Mass,0.83000,0.28000,-0.28000,0,0.229000,,,1,,,,,1856,105,-76,0,0.4600,0.1500,-0.1800,0,1.48,0.20,-0.12,0,1.27,0.07,-0.07,0,0.220,0.070,-0.070,0,3.260,0.830,-0.830,0,12.5430000,0.0240000,-0.0240000
HATS-43 b,1,Published Confirmed,4.38884970,0.00000590,-0.00000590,0,0.049440,0.000460,-0.000460,0,82.95363,17.16282,-17.16282,0,13.227,0.560,-0.560,0,1.180,0.050,-0.050,0,82.95363,17.16282,-17.16282,0,0.26100,0.05400,-0.05400,0,Mass,0.19100,0.05400,-0.03800,0,0.173000,0.089000,-0.089000,0,,,,,1003,27,-27,0,0.1720,0.1040,-0.0660,0,0.81,0.03,-0.03,0,0.84,0.02,-0.02,0,0.050,0.041,-0.041,0,8.600,3.000,-4.800,0,12.0640000,0.0260000,-0.0260000
HATS-44 b,1,Published Confirmed,2.74390040,0.00000320,-0.00000320,0,0.036490,0.000300,-0.000300,0,177.98480,34.96130,-34.96130,0,11.960,1.401,-0.796,0,1.067,0.125,-0.071,0,177.98480,34.96130,-34.96130,0,0.56000,0.11000,-0.11000,0,Mass,0.56000,0.19000,-0.19000,0,0.279000,,,1,,,,,1161,34,-34,0,0.8620,0.0290,-0.0210,0,0.85,0.04,-0.04,0,0.86,0.02,-0.02,0,0.320,0.071,-0.071,0,9.700,2.400,-4.000,0,12.6990000,0.0230000,-0.0230000
HATS-45 b,1,Published Confirmed,4.18762440,0.00000560,-0.00000560,0,0.055110,0.000690,-0.000690,0,222.48100,47.67450,-47.67450,0,14.415,1.042,-1.042,0,1.286,0.093,-0.093,0,222.48100,47.67450,-47.67450,0,0.70000,0.15000,-0.15000,0,Mass,0.41000,0.16000,-0.11000,0,0.240000,,,1,,,,,1518,45,-45,0,0.6890,0.0340,-0.0450,0,1.31,0.06,-0.06,0,1.27,0.05,-0.05,0,0.020,0.068,-0.068,0,1.520,0.700,-0.700,0,12.3640000,0.0240000,-0.0240000
HATS-46 b,1,Published Confirmed,4.74237290,0.00000490,-0.00000490,0,0.053670,0.000530,-0.000530,0,54.98459,19.70546,-19.70546,0,10.122,0.650,-0.504,0,0.903,0.058,-0.045,0,54.98459,19.70546,-19.70546,0,0.17300,0.06200,-0.06200,0,Mass,0.28000,0.12000,-0.12000,0,0.559000,,,1,,,,,1054,29,-29,0,0.6340,0.0420,-0.0340,0,0.85,0.04,-0.03,0,0.92,0.03,-0.03,0,-0.060,0.046,-0.046,0,3.000,3.400,-2.100,0,12.3660000,0.0240000,-0.0240000
HATS-47 b,1,Published Confirmed,3.92280380,0.00000220,-0.00000220,0,0.042690,0.000330,-0.000250,0,117.27927,9.85273,-6.67443,0,12.520,0.157,-0.157,0,1.117,0.014,-0.014,0,117.27927,9.85273,-6.67443,0,0.36900,0.03100,-0.02100,0,Mass,0.33100,0.02700,-0.02700,0,0.088000,,,1,87.73,1.94,-1.90,0,853,5,-5,0,0.7127,0.0096,-0.0096,0,0.66,0.01,-0.01,0,0.67,0.02,-0.01,0,-0.113,0.035,-0.035,0,8.100,2.900,-4.300,0,12.6530000,0.0230000,-0.0230000
HATS-48 A b,1,Published Confirmed,3.13166660,0.00000370,-0.00000370,0,0.037690,0.000110,-0.000110,0,77.23269,6.99226,-9.53490,0,8.967,0.168,-0.168,0,0.800,0.015,-0.015,0,77.23269,6.99226,-9.53490,0,0.24300,0.02200,-0.03000,0,Mass,0.58900,0.06700,-0.06700,0,0.162000,,,1,137.60,2.80,-2.70,0,955,5,-5,0,0.0830,0.0390,-0.0350,0,0.72,0.00,0.00,0,0.73,0.01,-0.01,0,0.186,0.051,-0.051,0,11.970,0.420,-0.610,0,12.1600000,0.0240000,-0.0240000
HATS-49 b,1,Published Confirmed,4.14804670,0.00000370,-0.00000370,0,0.045150,0.000160,-0.000160,0,112.19399,12.07754,-8.58141,0,8.575,0.146,-0.146,0,0.765,0.013,-0.013,0,112.19399,12.07754,-8.58141,0,0.35300,0.03800,-0.02700,0,Mass,0.98600,0.09400,-0.09400,0,0.071000,,,1,80.45,1.37,-1.34,0,835,4,-4,0,0.4200,0.0250,-0.0350,0,0.70,0.01,-0.01,0,0.71,0.01,-0.01,0,0.208,0.053,-0.053,0,10.500,1.400,-2.000,0,12.6920000,0.0240000,-0.0240000
