pl_name,default_flag,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_jmag,sy_jmagerr1,sy_jmagerr2
Kepler-415 b,1,Published Confirmed,4.17600000,,,0,,,,,119.90000,102.10000,-87.40000,0,1.210,0.130,-0.100,0,0.108,0.012,-0.009,0,119.90000,102.10000,-87.40000,0,0.37700,0.32100,-0.27500,0,Mass,,,,,,,,,,,,,,,,,,,,,0.64,,,0,0.67,,,0,,,,,,,,,14.0910000,0.0350000,-0.0350000
Kepler-416 b,1,Published Confirmed,6.31900000,,,0,,,,,58.20000,53.40000,-39.50000,0,2.480,0.990,-0.330,0,0.221,0.088,-0.029,0,58.20000,53.40000,-39.50000,0,0.18300,0.16800,-0.12400,0,Mass,,,,,,,,,,,,,,,,,,,,,1.07,,,0,1.00,,,0,,,,,,,,,12.8740000,0.0250000,-0.0250000
Kepler-417 b,1,Published Confirmed,12.33100000,,,0,,,,,11.00000,9.30000,-7.90000,0,2.310,0.860,-0.170,0,0.206,0.077,-0.015,0,11.00000,9.30000,-7.90000,0,0.03500,0.02900,-0.02500,0,Mass,,,,,,,,,,,,,,,,,,,,,0.81,,,0,0.90,,,0,,,,,,,,,14.4260000,0.0320000,-0.0320000
Kepler-418 b,1,Published Confirmed,86.67856000,0.00007000,-0.00007000,0,,,,,349.61125,,,1,13.450,1.790,-1.790,0,1.200,0.160,-0.160,0,349.61125,,,1,1.10000,,,1,Mass,,,,,0.200000,0.110000,-0.110000,0,,,,,,,,,0.2300,,,1,1.09,0.14,-0.14,0,0.98,0.08,-0.08,0,-0.050,0.100,-0.100,0,7.000,3.000,-4.000,0,13.4930000,0.0240000,-0.0240000
Kepler-419 b,1,Published Confirmed,69.75460000,0.00070000,-0.00090000,0,0.370000,0.007000,-0.006000,0,794.50000,95.30000,-95.30000,0,10.800,1.400,-1.300,0,0.960,0.120,-0.120,0,794.50000,95.30000,-95.30000,0,2.50000,0.30000,-0.30000,0,Mass,,,,,0.833000,0.013000,-0.013000,0,,,,,,,,,,,,,1.74,0.07,-0.07,0,1.39,0.08,-0.07,0,0.176,0.070,-0.070,0,,,,,12.0880000,0.0200000,-0.0200000
Kepler-422 b,1,Published Confirmed,7.89144830,0.00000050,-0.00000051,0,0.082000,0.011000,-0.010000,0,136.66000,41.32000,-41.32000,0,12.890,1.230,-1.230,0,1.150,0.110,-0.110,0,136.66000,41.32000,-41.32000,0,0.43000,0.13000,-0.13000,0,Mass,0.38000,0.11000,-0.11000,0,,,,,,,,,,,,,0.4160,0.0450,-0.0450,0,1.24,0.12,-0.12,0,1.15,0.06,-0.06,0,0.230,0.090,-0.090,0,,,,,12.3570000,0.0250000,-0.0250000
Kepler-423 b,1,Published Confirmed,2.68432850,0.00000007,-0.00000007,0,0.035850,0.000520,-0.001140,0,189.10100,25.74300,-25.74300,0,13.361,0.583,-0.583,0,1.192,0.052,-0.052,0,189.10100,25.74300,-25.74300,0,0.59500,0.08100,-0.08100,0,Mass,0.45900,0.08300,-0.08300,0,0.019000,0.028000,-0.014000,0,,,,,1605,120,-120,0,0.3006,0.0100,-0.0100,0,0.95,0.04,-0.04,0,0.85,0.04,-0.04,0,-0.100,0.050,-0.050,0,11.000,2.000,-2.000,0,13.1420000,0.0230000,-0.0230000
Kepler-424 b,1,Published Confirmed,3.31186440,0.00000039,-0.00000039,0,0.044000,0.005000,-0.004000,0,327.35000,41.32000,-41.32000,0,9.980,0.900,-0.670,0,0.890,0.080,-0.060,0,327.35000,41.32000,-41.32000,0,1.03000,0.13000,-0.13000,0,Mass,1.94000,0.25000,-0.25000,0,,,,,,,,,,,,,0.9340,0.0650,-0.0530,0,0.94,0.06,-0.06,0,1.01,0.05,-0.05,0,0.440,0.140,-0.140,0,,,,,12.9050000,0.0250000,-0.0250000
Kepler-425 b,1,Published Confirmed,3.79701816,0.00000019,-0.00000019,0,0.046400,0.000800,-0.000800,0,79.45000,25.43000,-25.43000,0,10.962,0.247,-0.247,0,0.978,0.022,-0.022,0,79.45000,25.43000,-25.43000,0,0.25000,0.08000,-0.08000,0,Mass,0.27000,0.07000,-0.07000,0,0.330000,,,1,,,,,1070,15,-15,0,0.6020,0.0120,-0.0120,0,0.86,0.02,-0.02,0,0.93,0.05,-0.05,0,0.240,0.110,-0.110,0,5.000,4.000,-4.000,0,13.3760000,0.0210000,-0.0210000
Kepler-426 b,1,Published Confirmed,3.21751883,0.00000019,-0.00000019,0,0.041400,0.001000,-0.001000,0,108.06000,25.43000,-25.43000,0,12.220,0.340,-0.340,0,1.090,0.030,-0.030,0,108.06000,25.43000,-25.43000,0,0.34000,0.08000,-0.08000,0,Mass,0.26000,0.06000,-0.06000,0,0.180000,,,1,,,,,1300,20,-20,0,0.7180,0.0070,-0.0070,0,0.92,0.02,-0.02,0,0.91,0.06,-0.06,0,-0.210,0.080,-0.080,0,6.000,4.000,-4.000,0,13.6240000,0.0260000,-0.0260000
Kepler-427 b,1,Published Confirmed,10.29099400,0.00000110,-0.00000110,0,0.091000,0.010000,-0.010000,0,92.17000,28.60000,-28.60000,0,13.790,2.350,-2.350,0,1.230,0.210,-0.210,0,92.17000,28.60000,-28.60000,0,0.29000,0.09000,-0.09000,0,Mass,0.16000,0.14000,-0.14000,0,0.570000,,,1,,,,,1100,70,-70,0,0.0900,0.0700,-0.0700,0,1.35,0.20,-0.20,0,0.96,0.06,-0.06,0,-0.190,0.070,-0.070,0,7.000,4.000,-4.000,0,13.1610000,0.0230000,-0.0230000
Kepler-428 b,1,Published Confirmed,3.52563254,0.00000015,-0.00000015,0,0.043300,0.000900,-0.000900,0,403.63000,60.39000,-60.39000,0,12.110,0.340,-0.340,0,1.080,0.030,-0.030,0,403.63000,60.39000,-60.39000,0,1.27000,0.19000,-0.19000,0,Mass,1.02000,0.15000,-0.15000,0,0.220000,,,1,,,,,1070,25,-25,0,0.1300,0.0900,-0.0900,0,0.80,0.02,-0.02,0,0.87,0.05,-0.05,0,0.090,0.170,-0.170,0,5.000,4.000,-4.000,0,13.7670000,0.0240000,-0.0240000
Kepler-43 b,1,Published Confirmed,3.02409490,0.00000060,-0.00000060,0,0.046000,0.002600,-0.002500,0,1026.59090,82.63580,-82.63580,0,13.664,0.729,-0.717,0,1.219,0.065,-0.064,0,1026.59090,82.63580,-82.63580,0,3.23000,0.26000,-0.26000,0,Mass,5.00000,7.00000,-5.00000,0,,,,,,,,,1620,40,-40,0,0.6508,0.0071,-0.0087,0,1.42,0.07,-0.07,0,1.32,0.09,-0.09,0,0.330,0.110,-0.110,0,,,,,12.8580000,0.0220000,-0.0220000
Kepler-432 b,1,Published Confirmed,52.50112900,0.00006700,-0.00005300,0,0.301000,0.016000,-0.011000,0,1719.46030,101.70560,-57.20940,0,12.834,0.404,-0.437,0,1.145,0.036,-0.039,0,1719.46030,101.70560,-57.20940,0,5.41000,0.32000,-0.18000,0,Mass,4.46000,0.37000,-0.29000,0,0.513400,0.009800,-0.008900,0,,,,,,,,,0.5030,0.0900,-0.1680,0,4.06,0.12,-0.08,0,1.32,0.10,-0.07,0,-0.070,0.100,-0.100,0,4.200,0.800,-1.000,0,10.6840000,0.0210000,-0.0210000
Kepler-433 b,1,Published Confirmed,5.33408384,0.00000110,-0.00000110,0,0.067900,0.002700,-0.002700,0,896.24000,165.26000,-165.26000,0,16.250,1.790,-1.790,0,1.450,0.160,-0.160,0,896.24000,165.26000,-165.26000,0,2.82000,0.52000,-0.52000,0,Mass,1.13000,0.32000,-0.32000,0,0.119000,0.079000,-0.079000,0,,,,,1776,87,-87,0,0.0820,0.0810,-0.0810,0,2.26,0.25,-0.25,0,1.46,0.17,-0.17,0,-0.010,0.200,-0.200,0,2.670,0.910,-0.910,0,13.2010000,0.0200000,-0.0200000
Kepler-434 b,1,Published Confirmed,12.87470990,0.00000500,-0.00000500,0,0.114300,0.003000,-0.003000,0,908.96000,111.24000,-111.24000,0,12.670,2.910,-2.020,0,1.130,0.260,-0.180,0,908.96000,111.24000,-111.24000,0,2.86000,0.35000,-0.35000,0,Mass,2.40000,1.30000,-1.30000,0,0.131000,0.072000,-0.072000,0,,,,,1000,45,-45,0,0.9790,0.0310,-0.0310,0,1.38,0.13,-0.13,0,1.20,0.09,-0.09,0,0.250,0.140,-0.140,0,4.000,1.700,-1.700,0,13.4000000,0.0220000,-0.0220000
Kepler-435 b,1,Published Confirmed,8.60015360,0.00000180,-0.00000180,0,0.094800,0.001800,-0.001800,0,266.97000,47.67000,-47.67000,0,22.310,2.020,-2.020,0,1.990,0.180,-0.180,0,266.97000,47.67000,-47.67000,0,0.84000,0.15000,-0.15000,0,Mass,0.13100,0.03700,-0.03700,0,0.114000,0.077000,-0.077000,0,,,,,1729,70,-70,0,0.4480,0.0240,-0.0240,0,3.21,0.30,-0.30,0,1.54,0.09,-0.09,0,-0.180,0.110,-0.110,0,2.250,0.420,-0.420,0,12.5930000,0.0200000,-0.0200000
Kepler-44 b,1,Published Confirmed,3.24672930,0.00000300,-0.00000300,0,0.044600,0.001100,-0.001100,0,317.82000,31.78000,-31.78000,0,12.220,0.780,-0.780,0,1.090,0.070,-0.070,0,317.82000,31.78000,-31.78000,0,1.00000,0.10000,-0.10000,0,Mass,0.93000,0.19000,-0.17000,0,0.066000,,,1,,,,,1544,47,-47,0,0.6200,0.0200,-0.0200,0,1.35,0.08,-0.08,0,1.12,0.08,-0.08,0,0.150,0.100,-0.100,0,5.800,2.400,-1.500,0,13.3400000,0.0260000,-0.0260000
Kepler-447 b,1,Published Confirmed,7.79430132,0.00000182,-0.00000182,0,0.076900,0.006200,-0.007900,0,435.41000,152.55000,-146.20000,0,18.490,6.610,-6.280,0,1.650,0.590,-0.560,0,435.41000,152.55000,-146.20000,0,1.37000,0.48000,-0.46000,0,Mass,0.40000,0.94000,-0.32000,0,0.123000,0.037000,-0.036000,0,,,,,,,,,1.0760,0.1120,-0.0860,0,1.05,0.19,-0.19,0,1.00,0.21,-0.21,0,0.070,0.050,-0.050,0,,,,,11.2110000,0.0220000,-0.0220000
Kepler-45 b,1,Published Confirmed,2.45523900,0.00000400,-0.00000400,0,0.030000,,,0,160.49700,28.60400,-28.60400,0,10.760,1.230,-1.230,0,0.960,0.110,-0.110,0,160.49700,28.60400,-28.60400,0,0.50500,0.09000,-0.09000,0,Mass,0.80000,0.50000,-0.50000,0,0.110000,0.100000,-0.090000,0,,,,,1000,20,-20,0,0.6000,0.2000,-0.2000,0,0.55,0.11,-0.11,0,0.59,0.06,-0.06,0,0.280,0.140,-0.140,0,0.500,,,0,13.7490000,0.0240000,-0.0240000
Kepler-453 b,1,Published Confirmed,240.50300000,0.05300000,-0.05300000,0,0.790300,0.002800,-0.002800,0,16.00000,,,1,6.204,0.039,-0.039,0,0.553,0.003,-0.003,0,16.00000,,,1,0.05034,,,1,Mass,,,,,0.035900,0.008800,-0.008800,0,,,,,,,,,,,,,0.83,0.01,-0.01,0,0.94,0.01,-0.01,0,0.090,0.100,-0.100,0,2.490,0.380,-0.380,1,12.3490000,0.0220000,-0.0220000
Kepler-454 b,1,Published Confirmed,10.57375340,0.00000780,-0.00000780,0,0.095280,0.001300,-0.000910,0,5.40000,1.40000,-1.40000,0,2.370,0.130,-0.130,0,0.211,0.012,-0.012,0,5.40000,1.40000,-1.40000,0,0.01699,0.00440,-0.00440,0,Mass,2.23000,0.75000,-0.64000,0,0.320000,,,1,117.70,5.60,-5.60,0,916,10,-10,0,,,,,1.07,0.01,-0.01,0,1.03,0.04,-0.03,0,0.320,0.080,-0.080,0,5.250,1.410,-1.390,0,10.3570000,0.0210000,-0.0210000
Kepler-46 b,1,Published Confirmed,33.60134000,0.00021000,-0.00020000,0,0.196800,0.002900,-0.002800,0,1907.00000,,,1,9.057,0.471,-0.482,0,0.808,0.042,-0.043,0,1907.00000,,,1,6.00000,,,1,Mass,14.00000,,,1,0.010000,0.010000,-0.010000,0,,,,,543,16,-16,0,0.7570,0.0220,-0.0270,0,0.94,0.04,-0.04,0,0.90,0.04,-0.04,0,0.410,0.100,-0.100,0,9.700,3.700,-3.500,0,13.8140000,0.0250000,-0.0250000
Kepler-462 b,1,Published Confirmed,84.68660000,0.00070000,-0.00100000,0,,,,,53.90000,104.60000,-23.80000,0,3.000,0.200,-0.100,0,0.268,0.018,-0.009,0,53.90000,104.60000,-23.80000,0,0.16959,0.32911,-0.07488,0,Mass,9.30000,22.30000,-4.60000,0,0.042000,0.046000,-0.008000,0,,,,,,,,,-0.3100,0.5700,-0.0600,0,1.57,0.08,-0.06,0,1.59,0.08,-0.08,0,0.050,0.110,-0.110,0,0.500,0.460,-0.460,0,10.9830000,0.0270000,-0.0270000
Kepler-462 c,1,Published Confirmed,207.62000000,0.03000000,-0.01000000,0,,,,,6.00000,10.80000,-4.90000,0,4.000,0.200,-0.200,0,0.357,0.018,-0.018,0,6.00000,10.80000,-4.90000,0,0.01888,0.03398,-0.01542,0,Mass,0.40000,1.10000,-0.30000,0,0.110000,0.050000,-0.020000,0,,,,,,,,,0.8900,0.0110,-0.0080,0,1.57,0.08,-0.06,0,1.59,0.08,-0.08,0,0.050,0.110,-0.110,0,0.500,0.460,-0.460,0,10.9830000,0.0270000,-0.0270000
Kepler-47 b,1,Published Confirmed,49.46430000,0.00810000,-0.00740000,0,0.287700,0.001400,-0.001100,0,2.07000,23.70000,-2.07000,0,3.050,0.040,-0.040,0,0.272,0.004,-0.004,0,2.07000,23.70000,-2.07000,0,0.00651,0.07457,-0.00651,0,Mass,0.40000,4.87000,-0.40000,0,0.021000,0.002500,-0.002200,0,,,,,,,,,,,,,0.94,0.01,-0.01,0,0.96,0.01,-0.01,0,,,,,,,,,13.9700000,0.0280000,-0.0280000
Kepler-47 c,1,Published Confirmed,303.22700000,0.06200000,-0.02700000,0,0.963800,0.004100,-0.004400,0,3.17000,2.18000,-1.25000,0,4.650,0.090,-0.070,0,0.415,0.008,-0.006,0,3.17000,2.18000,-1.25000,0,0.00997,0.00686,-0.00393,0,Mass,0.17000,0.09000,-0.07000,0,0.044000,0.029000,-0.019000,0,,,,,,,,,,,,,0.94,0.01,-0.01,0,0.96,0.01,-0.01,0,,,,,,,,,13.9700000,0.0280000,-0.0280000
Kepler-47 d,1,Published Confirmed,187.36600000,0.06900000,-0.05100000,0,0.699200,0.003100,-0.003300,0,19.02000,23.84000,-11.67000,0,7.040,0.660,-0.490,0,0.628,0.059,-0.044,0,19.02000,23.84000,-11.67000,0,0.05984,0.07501,-0.03672,0,Mass,0.30000,0.38000,-0.18000,0,0.024000,0.025000,-0.017000,0,,,,,,,,,,,,,0.94,0.01,-0.01,0,0.96,0.01,-0.01,0,,,,,,,,,13.9700000,0.0280000,-0.0280000
Kepler-48 b,1,Published Confirmed,4.77800000,,,0,,,,,3.94000,2.10000,-2.10000,0,1.880,0.100,-0.100,0,0.168,0.009,-0.009,0,3.94000,2.10000,-2.10000,0,0.01240,0.00661,-0.00661,0,Mass,3.23000,1.84000,-1.84000,0,,,,,,,,,,,,,0.1700,0.1100,-0.1100,0,0.89,0.05,-0.05,0,0.88,0.06,-0.06,0,0.170,0.070,-0.070,0,3.140,,,0,11.7020000,0.0240000,-0.0240000
Kepler-48 c,1,Published Confirmed,9.67395000,,,0,,,,,14.61000,2.30000,-2.30000,0,2.710,0.140,-0.140,0,0.242,0.012,-0.012,0,14.61000,2.30000,-2.30000,0,0.04597,0.00724,-0.00724,0,Mass,4.01000,0.91000,-0.91000,0,,,,,,,,,,,,,0.3800,0.0500,-0.0500,0,0.89,0.05,-0.05,0,0.88,0.06,-0.06,0,0.170,0.070,-0.070,0,3.140,,,0,11.7020000,0.0240000,-0.0240000
Kepler-48 d,1,Published Confirmed,42.89610000,,,0,,,,,7.93000,4.60000,-4.60000,0,2.040,0.110,-0.110,0,0.182,0.010,-0.010,0,7.93000,4.60000,-4.60000,0,0.02500,0.01450,-0.01450,0,Mass,5.08000,3.12000,-3.12000,0,,,,,,,,,,,,,0.2000,0.1100,-0.1100,0,0.89,0.05,-0.05,0,0.88,0.06,-0.06,0,0.170,0.070,-0.070,0,3.140,,,0,11.7020000,0.0240000,-0.0240000
Kepler-5 b,1,Published Confirmed,3.54846570,0.00000070,-0.00000070,0,0.053800,0.001500,-0.002100,0,670.93913,21.29461,-27.33338,0,15.984,0.404,-0.572,0,1.426,0.036,-0.051,0,670.93913,21.29461,-27.33338,0,2.11100,0.06700,-0.08600,0,Mass,0.40000,0.50000,-0.50000,0,,,,,,,,,1750,20,-20,0,0.0968,0.0350,-0.0490,0,1.79,0.04,-0.06,0,1.37,0.04,-0.06,0,0.040,0.060,-0.060,0,,,,,12.1150000,0.0290000,-0.0290000
Kepler-51 b,1,Published Confirmed,45.15400000,0.00020000,-0.00020000,0,0.251400,0.009700,-0.009700,0,2.10000,1.50000,-0.80000,0,7.100,0.300,-0.300,0,0.633,0.027,-0.027,0,2.10000,1.50000,-0.80000,0,0.00700,0.00500,-0.00300,0,Mass,0.03000,0.02000,-0.01000,0,0.040000,0.010000,-0.010000,0,,,,,543,11,-11,0,0.2510,0.0730,-0.1380,0,0.94,0.50,-0.50,0,1.04,0.12,-0.12,0,,,,,0.300,2.300,-2.300,0,13.5620000,0.0230000,-0.0230000
Kepler-51 c,1,Published Confirmed,85.31200000,0.00300000,-0.00200000,0,0.384000,0.015000,-0.015000,0,4.00000,0.40000,-0.40000,0,9.000,2.800,-1.700,0,0.803,0.250,-0.152,0,4.00000,0.40000,-0.40000,0,0.01300,0.00100,-0.00100,0,Mass,0.03000,0.02000,-0.03000,0,0.014000,0.013000,-0.009000,0,,,,,439,9,-9,0,1.0170,0.0340,-0.0230,0,0.94,0.50,-0.50,0,1.04,0.12,-0.12,0,,,,,0.300,2.300,-2.300,0,13.5620000,0.0230000,-0.0230000
Kepler-51 d,1,Published Confirmed,130.19400000,0.00500000,-0.00200000,0,0.509000,0.020000,-0.020000,0,7.60000,1.10000,-1.10000,0,9.700,0.500,-0.500,0,0.865,0.045,-0.045,0,7.60000,1.10000,-1.10000,0,0.02400,0.00300,-0.00300,0,Mass,0.04600,0.00900,-0.00900,0,0.008000,0.011000,-0.008000,0,,,,,381,8,-8,0,0.2500,0.0750,-0.1410,0,0.94,0.50,-0.50,0,1.04,0.12,-0.12,0,,,,,0.300,2.300,-2.300,0,13.5620000,0.0230000,-0.0230000
Kepler-52 b,1,Published Confirmed,7.87735650,0.00003800,-0.00003800,0,,,,,135.00000,,,1,2.100,,,0,0.187,,,0,135.00000,,,1,0.42476,,,1,Mass,,,,,,,,,,,,,,,,,,,,,0.52,,,0,0.54,,,0,,,,,,,,,13.1530000,0.0250000,-0.0250000
Kepler-52 c,1,Published Confirmed,16.38500210,0.00014000,-0.00014000,0,,,,,45.40000,,,1,1.840,,,0,0.164,,,0,45.40000,,,1,0.14284,,,1,Mass,,,,,,,,,,,,,,,,,,,,,0.52,,,0,0.54,,,0,,,,,,,,,13.1530000,0.0250000,-0.0250000
Kepler-53 b,1,Published Confirmed,18.64895250,0.00016000,-0.00016000,0,,,,,111.00000,,,1,2.890,,,0,0.258,,,0,111.00000,,,1,0.34925,,,1,Mass,,,,,,,,,,,,,,,,,,,,,0.89,,,0,0.98,,,0,,,,,,,,,14.2520000,0.0270000,-0.0270000
Kepler-53 c,1,Published Confirmed,38.55830380,0.00041000,-0.00041000,0,,,,,36.00000,,,1,3.170,,,0,0.283,,,0,36.00000,,,1,0.11327,,,1,Mass,,,,,,,,,,,,,,,,,,,,,0.89,,,0,0.98,,,0,,,,,,,,,14.2520000,0.0270000,-0.0270000
Kepler-538 b,1,Published Confirmed,81.73778000,0.00013000,-0.00013000,0,0.355400,0.006800,-0.004700,0,12.90000,2.90000,-2.90000,0,2.215,0.040,-0.034,0,0.198,0.004,-0.003,0,12.90000,2.90000,-2.90000,0,0.04059,0.00912,-0.00912,0,Mass,6.50000,1.50000,-1.50000,0,0.210000,,,1,5.07,0.29,-0.29,0,417,5,-5,0,,,,,0.87,0.01,-0.01,0,0.89,0.05,-0.04,0,-0.090,0.065,-0.065,0,5.300,2.400,-3.000,0,10.0260000,0.0240000,-0.0240000
Kepler-539 b,1,Published Confirmed,125.63243000,0.00071000,-0.00071000,0,0.498800,0.006700,-0.006700,0,308.29510,92.17070,-92.17070,0,8.373,0.191,-0.191,0,0.747,0.017,-0.017,0,308.29510,92.17070,-92.17070,0,0.97000,0.29000,-0.29000,0,Mass,2.90000,0.88000,-0.88000,0,0.390000,,,1,,,,,388,6,-6,0,,,,,0.95,0.02,-0.02,0,1.05,0.04,-0.04,0,-0.010,0.070,-0.070,0,,,,,11.2940000,0.0210000,-0.0210000
Kepler-56 b,1,Published Confirmed,10.50160000,0.00110000,-0.00100000,0,0.102800,0.003700,-0.003700,0,22.10000,3.90000,-3.60000,0,6.510,0.290,-0.280,0,0.581,0.026,-0.025,0,22.10000,3.90000,-3.60000,0,0.07000,0.01200,-0.01100,0,Mass,0.44200,0.08000,-0.07200,0,,,,,,,,,,,,,,,,,4.23,0.15,-0.15,0,1.32,0.13,-0.13,0,0.200,0.160,-0.160,0,3.500,1.300,-1.300,0,10.8130000,0.0200000,-0.0200000
Kepler-56 c,1,Published Confirmed,21.40239000,0.00059000,-0.00062000,0,0.165200,0.005900,-0.005900,0,181.00000,21.00000,-19.00000,0,9.800,0.460,-0.460,0,0.874,0.041,-0.041,0,181.00000,21.00000,-19.00000,0,0.57000,0.06600,-0.06000,0,Mass,1.06000,0.14000,-0.13000,0,,,,,,,,,,,,,,,,,4.23,0.15,-0.15,0,1.32,0.13,-0.13,0,0.200,0.160,-0.160,0,3.500,1.300,-1.300,0,10.8130000,0.0200000,-0.0200000
Kepler-57 b,1,Published Confirmed,5.72931960,0.00001800,-0.00001800,0,,,,,115.00000,,,1,2.190,,,0,0.195,,,0,115.00000,,,1,0.36183,,,1,Mass,,,,,,,,,,,,,,,,,,,,,0.73,,,0,0.83,,,0,,,,,,,,,13.4370000,0.0240000,-0.0240000
Kepler-57 c,1,Published Confirmed,11.60925670,0.00008600,-0.00008600,0,,,,,9.10000,,,1,1.550,,,0,0.138,,,0,9.10000,,,1,0.02863,,,1,Mass,,,,,,,,,,,,,,,,,,,,,0.73,,,0,0.83,,,0,,,,,,,,,13.4370000,0.0240000,-0.0240000
Kepler-58 b,1,Published Confirmed,10.21849540,0.00015000,-0.00015000,0,,,,,35.50000,,,1,2.780,,,0,0.248,,,0,35.50000,,,1,0.11170,,,1,Mass,,,,,,,,,,,,,,,,,,,,,1.03,,,0,0.95,,,0,,,,,,,,,13.6430000,0.0230000,-0.0230000
Kepler-58 c,1,Published Confirmed,15.57415680,0.00027000,-0.00027000,0,,,,,53.00000,,,1,2.860,,,0,0.255,,,0,53.00000,,,1,0.16676,,,1,Mass,,,,,,,,,,,,,,,,,,,,,1.03,,,0,0.95,,,0,,,,,,,,,13.6430000,0.0230000,-0.0230000
Kepler-595 b,1,Published Confirmed,25.30290920,0.00000600,-0.00000600,0,,,,,17.40000,7.10000,-3.80000,0,3.708,0.010,-0.010,0,0.331,0.001,-0.001,0,17.40000,7.10000,-3.80000,0,0.05475,0.02234,-0.01196,0,Mass,,,,,,,,,,,,,,,,,,,,,0.82,0.24,-0.24,0,0.93,0.06,-0.06,0,,,,,,,,,13.3350000,0.0230000,-0.0230000
Kepler-595 c,1,Published Confirmed,12.38602000,0.00000500,-0.00000500,0,,,,,3.30000,1.70000,-1.00000,0,1.009,0.024,-0.024,0,0.090,0.002,-0.002,0,3.30000,1.70000,-1.00000,0,0.01038,0.00535,-0.00315,0,Mass,,,,,,,,,,,,,,,,,,,,,0.82,0.24,-0.24,0,0.93,0.06,-0.06,0,,,,,,,,,13.3350000,0.0230000,-0.0230000
Kepler-6 b,1,Published Confirmed,3.23469960,0.00000040,-0.00000040,0,0.048520,0.000740,-0.001330,0,212.31044,12.07754,-11.12405,0,14.617,0.202,-0.370,0,1.304,0.018,-0.033,0,212.31044,12.07754,-11.12405,0,0.66800,0.03800,-0.03500,0,Mass,0.40000,0.06000,-0.04000,0,,,,,,,,,1460,10,-10,0,0.1410,0.0220,-0.0250,0,1.39,0.02,-0.03,0,1.21,0.04,-0.04,0,0.340,0.040,-0.040,0,,,,,12.0010000,0.0210000,-0.0210000
Kepler-60 b,1,Published Confirmed,7.13340000,0.00010000,-0.00010000,0,,,,,4.19000,0.56000,-0.52000,0,1.710,0.130,-0.130,0,0.153,0.012,-0.012,0,4.19000,0.56000,-0.52000,0,0.01318,0.00176,-0.00164,0,Mass,4.62000,1.40000,-1.10000,0,,,,,318.00,52.00,-52.00,0,,,,,,,,,1.26,0.09,-0.09,0,1.04,0.08,-0.08,0,-0.090,0.100,-0.100,0,,,,,12.8040000,0.0230000,-0.0230000
Kepler-60 c,1,Published Confirmed,8.91870000,0.00020000,-0.00020000,0,,,,,3.85000,0.81000,-0.81000,0,1.900,0.150,-0.150,0,0.170,0.013,-0.013,0,3.85000,0.81000,-0.81000,0,0.01211,0.00255,-0.00255,0,Mass,3.06000,1.14000,-0.86000,0,,,,,236.00,39.00,-39.00,0,,,,,,,,,1.26,0.09,-0.09,0,1.04,0.08,-0.08,0,-0.090,0.100,-0.100,0,,,,,12.8040000,0.0230000,-0.0230000
Kepler-60 d,1,Published Confirmed,11.89810000,0.00020000,-0.00020000,0,,,,,4.16000,0.84000,-0.75000,0,1.990,0.160,-0.160,0,0.178,0.014,-0.014,0,4.16000,0.84000,-0.75000,0,0.01309,0.00264,-0.00236,0,Mass,2.91000,1.03000,-0.78000,0,,,,,161.00,27.00,-27.00,0,,,,,,,,,1.26,0.09,-0.09,0,1.04,0.08,-0.08,0,-0.090,0.100,-0.100,0,,,,,12.8040000,0.0230000,-0.0230000
Kepler-62 b,1,Published Confirmed,5.71493200,0.00000900,-0.00000900,0,0.055300,0.000500,-0.000500,0,9.00000,,,1,1.310,0.040,-0.040,0,0.117,0.004,-0.004,0,9.00000,,,1,0.03000,,,1,Mass,,,,,,,,,,,,,750,41,-41,0,0.2500,0.1300,-0.1300,0,0.64,0.02,-0.02,0,0.69,0.02,-0.02,0,-0.370,0.040,-0.040,0,7.000,4.000,-4.000,0,12.2560000,0.0220000,-0.0220000
Kepler-62 c,1,Published Confirmed,12.44170000,0.00010000,-0.00010000,0,0.092900,0.000900,-0.000900,0,4.00000,,,1,0.540,0.030,-0.030,0,0.048,0.003,-0.003,0,4.00000,,,1,0.01300,,,1,Mass,,,,,,,,,,,,,578,31,-31,0,0.1600,0.0900,-0.0900,0,0.64,0.02,-0.02,0,0.69,0.02,-0.02,0,-0.370,0.040,-0.040,0,7.000,4.000,-4.000,0,12.2560000,0.0220000,-0.0220000
