pl_name,default_flag,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,sy_dist,sy_disterr1,sy_disterr2,sy_jmag,sy_jmagerr1,sy_jmagerr2
WASP-142 b,1,Published Confirmed,2.05286800,0.00000200,-0.00000200,0,0.034700,0.000700,-0.000700,0,17.150,0.897,-0.897,0,1.530,0.080,-0.080,0,266.97720,28.60470,-28.60470,0,0.84000,0.09000,-0.09000,0,Mass,0.31000,0.07000,-0.07000,0,0.000000,,,0,,,,,2000,60,-60,0,80.200,0.600,-0.600,0,0.7700,0.0200,-0.0200,0,6010.00,140.00,-140.00,0,1.64,0.08,-0.08,0,1.33,0.08,-0.08,0,0.260,0.120,-0.120,0,,,,,4.13,0.04,-0.04,0,2.000,,,1,,,,,730.9330000,24.1750000,-22.7020000,11.7260000,0.0290000,-0.0290000
WASP-144 b,1,Published Confirmed,2.27831520,0.00000130,-0.00000130,0,0.031600,0.000500,-0.000500,0,9.528,0.560,-0.560,0,0.850,0.050,-0.050,0,139.84520,19.06980,-19.06980,0,0.44000,0.06000,-0.06000,0,Mass,0.95000,0.20000,-0.20000,0,0.000000,,,0,,,,,1260,40,-40,0,86.900,0.500,-0.500,0,0.4500,0.0700,-0.0700,0,5200.00,140.00,-140.00,0,0.81,0.04,-0.04,0,0.81,0.04,-0.04,0,0.180,0.140,-0.140,0,,,,,4.53,0.03,-0.03,0,8.710,4.120,-4.120,0,,,,,355.5130000,10.6680000,-10.0750000,11.4870000,0.0240000,-0.0240000
WASP-145 A b,1,Published Confirmed,1.76903810,0.00000080,-0.00000080,0,0.026100,0.000500,-0.000500,0,10.088,4.484,-4.484,0,0.900,0.400,-0.400,0,282.86870,12.71320,-12.71320,0,0.89000,0.04000,-0.04000,0,Mass,1.60000,1.30000,-1.30000,0,0.000000,,,0,,,,,1200,60,-60,0,83.300,1.300,-1.300,0,0.9700,0.0900,-0.0900,0,4900.00,150.00,-150.00,0,0.68,0.07,-0.07,0,0.76,0.04,-0.04,0,-0.040,0.100,-0.100,0,,,,,4.65,0.10,-0.10,0,6.990,4.400,-4.400,0,,,,,91.2990000,0.2415000,-0.2403000,9.8430000,0.0290000,-0.0290000
WASP-147 b,1,Published Confirmed,4.60273000,0.00002700,-0.00002700,0,0.054900,0.001200,-0.001300,0,12.498,1.569,-1.042,0,1.115,0.140,-0.093,0,87.40325,8.89924,-8.58141,0,0.27500,0.02800,-0.02700,0,Mass,0.26300,0.08100,-0.08000,0,0.000000,,,0,,,,,1404,69,-43,0,87.900,1.500,-1.600,0,0.3100,0.1900,-0.2100,0,5702.00,100.00,-100.00,0,1.43,0.14,-0.08,0,1.04,0.07,-0.07,0,0.092,0.069,-0.071,0,,,,,,,,,8.470,0.780,-0.780,0,,,,,436.0980000,9.3500000,-8.9730000,11.1740000,0.0230000,-0.0230000
WASP-148 b,1,Published Confirmed,8.80380900,0.00004300,-0.00004300,0,0.082150,0.000860,-0.001500,0,8.474,0.146,-0.191,0,0.756,0.013,-0.017,0,91.21675,6.99222,-5.08525,0,0.28700,0.02200,-0.01600,0,Mass,0.83100,0.08700,-0.06900,0,0.208000,0.020000,-0.025000,0,,,,,,,,,89.300,0.240,-0.240,0,0.1990,0.0500,-0.0700,0,5555.00,90.00,-90.00,0,0.91,0.01,-0.01,0,0.95,0.03,-0.05,0,0.099,0.078,-0.078,0,-0.139,0.021,-0.022,0,4.50,0.02,-0.03,0,3.600,4.000,-2.700,0,,,,,246.3530000,1.5750000,-1.5550000,10.9380000,0.0240000,-0.0240000
WASP-148 c,1,Published Confirmed,34.52400000,0.02900000,-0.02900000,0,0.204400,0.002100,-0.003800,0,,,,,,,,,124.58874,7.31005,-8.58137,0,0.39200,0.02300,-0.02700,0,Mass,,,,,0.180900,0.018000,-0.007200,0,,,,,,,,,104.900,4.600,-7.300,0,11.0000,3.4000,-5.3000,0,5555.00,90.00,-90.00,0,0.91,0.01,-0.01,0,0.95,0.03,-0.05,0,0.099,0.078,-0.078,0,-0.139,0.021,-0.022,0,4.50,0.02,-0.03,0,3.600,4.000,-2.700,0,,,,,246.3530000,1.5750000,-1.5550000,10.9380000,0.0240000,-0.0240000
WASP-15 b,1,Published Confirmed,3.75210000,0.00001000,-0.00001000,0,,,,,15.805,4.035,-4.035,0,1.410,0.360,-0.360,0,171.62820,92.17070,-92.17070,0,0.54000,0.29000,-0.29000,0,Mass,,,,,0.000000,,,0,,,,,,,,,85.960,0.350,-0.350,0,,,,,6300.00,100.00,-100.00,0,1.48,0.38,-0.38,0,1.18,0.93,-0.93,0,-0.170,,,0,,,,,4.35,0.15,-0.15,0,,,,,,,,,282.0910000,3.3710000,-3.2940000,9.9560000,0.0230000,-0.0230000
WASP-150 b,1,Published Confirmed,5.64420700,0.00000300,-0.00000400,0,0.069400,0.001100,-0.000800,0,11.994,0.269,-0.280,0,1.070,0.024,-0.025,0,2688.84180,88.99240,-63.56600,0,8.46000,0.28000,-0.20000,0,Mass,8.54000,0.66000,-0.62000,0,0.377500,0.003800,-0.002900,0,,,,,1460,11,-11,0,84.010,0.250,-0.200,0,0.7580,0.0110,-0.0140,0,6218.00,49.00,-45.00,0,1.65,0.02,-0.03,0,1.39,0.07,-0.05,0,0.156,0.100,-0.089,0,,,,,4.15,0.03,-0.02,0,2.950,0.229,-0.229,0,,,,,527.9950000,5.8170000,-5.6940000,11.0580000,0.0270000,-0.0270000
WASP-151 b,1,Published Confirmed,4.53347750,0.00000230,-0.00000230,0,0.055000,0.000840,-0.000840,0,13.305,0.235,-0.235,0,1.187,0.021,-0.021,0,100.43378,9.85268,-9.85268,0,0.31600,0.03100,-0.03100,0,Mass,0.25065,0.02387,-0.02387,0,0.000000,,,0,,,,,1312,16,-16,0,88.250,0.140,-0.140,0,0.3040,0.0230,-0.0230,0,,,,,1.18,0.02,-0.02,0,1.08,0.05,-0.05,0,,,,,,,,,,,,,5.500,1.300,-1.300,0,,,,,453.0990000,10.0520000,-9.6330000,11.5450000,0.0220000,-0.0220000
WASP-153 b,1,Published Confirmed,3.33260900,0.00000200,-0.00000200,0,0.048000,0.001000,-0.001000,0,17.374,1.121,-0.897,0,1.550,0.100,-0.080,0,123.95370,6.35660,-6.35660,0,0.39000,0.02000,-0.02000,0,Mass,0.15000,0.03000,-0.03000,0,0.009000,,,1,1400.00,200.00,-100.00,0,1700,40,-40,0,84.100,0.700,-0.700,0,,,,,5914.00,64.00,-64.00,0,1.73,0.10,-0.09,0,1.34,0.09,-0.09,0,0.340,0.110,-0.110,0,,,,,4.10,0.06,-0.06,0,4.000,0.800,-0.800,0,,,,,610.1760000,9.0170000,-8.7620000,11.4080000,0.0230000,-0.0230000
WASP-156 b,1,Published Confirmed,3.83616900,0.00000300,-0.00000300,0,0.045300,0.000900,-0.000900,0,5.717,0.224,-0.224,0,0.510,0.020,-0.020,0,40.68224,3.17830,-2.86047,0,0.12800,0.01000,-0.00900,0,Mass,1.30000,0.10000,-0.10000,0,0.007000,,,1,150.00,10.00,-10.00,0,970,30,-20,0,89.100,0.600,-0.900,0,,,,,4910.00,61.00,-61.00,0,0.76,0.03,-0.03,0,0.84,0.05,-0.05,0,0.240,0.120,-0.120,0,,,,,4.60,0.04,-0.07,0,6.400,4.000,-4.000,0,,,,,122.0660000,0.6480000,-0.6410000,9.9060000,0.0220000,-0.0220000
WASP-157 b,1,Published Confirmed,3.95162300,0.00001800,-0.00001800,0,0.049900,0.000600,-0.000600,0,11.190,0.280,-0.280,0,0.998,0.025,-0.025,0,,,,,,,,,,,,,,,,,,,,,,1193,24,-24,0,,,,,0.8700,0.0100,-0.0100,0,5772.00,86.00,-86.00,0,1.10,0.03,-0.03,0,1.06,0.04,-0.04,0,0.250,0.060,-0.060,0,,,,,4.38,0.03,-0.03,0,,,,,,,,,334.0370000,6.5100000,-6.2700000,11.1100000,0.0260000,-0.0260000
WASP-158 b,1,Published Confirmed,3.65633300,0.00000400,-0.00000400,0,0.051700,0.001800,-0.001800,0,11.994,1.681,-1.681,0,1.070,0.150,-0.150,0,886.74570,73.10090,-73.10090,0,2.79000,0.23000,-0.23000,0,Mass,3.10000,0.70000,-1.00000,0,0.000000,,,0,,,,,1590,80,-80,0,87.700,1.500,-1.500,0,0.3200,0.2300,-0.2300,0,6350.00,150.00,-150.00,0,1.39,0.18,-0.18,0,1.38,0.14,-0.14,0,0.240,0.100,-0.100,0,,,,,4.30,0.05,-0.11,0,1.930,0.930,-0.930,0,,,,,524.9930000,12.5750000,-12.0100000,11.1780000,0.0260000,-0.0260000
WASP-159 b,1,Published Confirmed,3.84040100,0.00000700,-0.00000700,0,0.053800,0.001500,-0.001500,0,15.468,1.009,-1.009,0,1.380,0.090,-0.090,0,174.80650,25.42640,-25.42640,0,0.55000,0.08000,-0.08000,0,Mass,0.28000,0.05000,-0.05000,0,0.000000,,,0,,,,,1850,50,-50,0,88.100,1.400,-1.400,0,0.1800,0.1500,-0.1500,0,6120.00,140.00,-140.00,0,2.11,0.10,-0.10,0,1.41,0.12,-0.12,0,0.220,0.120,-0.120,0,,,,,3.94,0.04,-0.04,0,3.400,0.950,-0.950,0,,,,,715.3830000,10.7750000,-10.4660000,11.3090000,0.0240000,-0.0240000
WASP-16 b,1,Published Confirmed,3.11860000,0.00001400,-0.00001400,0,,,,,13.675,1.121,-1.121,0,1.220,0.100,-0.100,0,394.10920,79.45750,-79.45750,0,1.24000,0.25000,-0.25000,0,Mass,,,,,0.000000,,,0,,,,,,,,,85.220,0.350,-0.350,0,,,,,5700.00,150.00,-150.00,0,1.14,0.09,-0.09,0,1.78,0.54,-0.54,0,0.010,,,0,,,,,4.49,0.04,-0.04,0,,,,,,,,,194.1340000,1.9440000,-1.9070000,9.9840000,0.0240000,-0.0240000
WASP-160 B b,1,Published Confirmed,3.76849520,0.00000350,-0.00000350,0,0.045200,0.001200,-0.001200,0,12.218,0.527,-0.460,0,1.090,0.047,-0.041,0,88.35674,13.98452,-14.30235,0,0.27800,0.04400,-0.04500,0,Mass,0.28400,0.05200,-0.05100,0,0.000000,,,0,,,,,1119,25,-23,0,88.970,0.630,-0.570,0,0.2000,0.1000,-0.1200,0,5298.00,99.00,-99.00,0,0.87,0.03,-0.03,0,0.87,0.07,-0.07,0,0.270,0.100,-0.100,0,,,,,,,,,9.750,2.280,-2.280,0,,,,,288.3260000,2.0360000,-2.0080000,11.5910000,0.0300000,-0.0300000
WASP-161 b,1,Published Confirmed,5.40604250,0.00000480,-0.00000480,0,0.067300,0.002300,-0.002300,0,12.812,0.729,-0.650,0,1.143,0.065,-0.058,0,791.39670,66.74430,-66.74430,0,2.49000,0.21000,-0.21000,0,Mass,2.20000,0.29000,-0.29000,0,,,,,990.00,250.00,-190.00,0,1557,34,-29,0,89.010,0.690,-1.000,0,0.1400,0.1500,-0.1000,0,6400.00,100.00,-100.00,0,1.71,0.08,-0.07,0,1.39,0.14,-0.14,0,0.160,0.090,-0.090,0,0.647,0.052,-0.050,0,4.11,0.02,-0.03,0,,,,,,,,,343.0800000,4.1420000,-4.0460000,10.0900000,0.0230000,-0.0230000
WASP-162 b,1,Published Confirmed,9.62468000,0.00001000,-0.00001000,0,0.087100,0.001300,-0.001300,0,11.209,0.560,-0.560,0,1.000,0.050,-0.050,0,1652.71600,63.56600,-63.56600,0,5.20000,0.20000,-0.20000,0,Mass,6.90000,0.80000,-0.80000,0,0.434000,0.005000,-0.005000,0,,,,,910,20,-20,0,89.300,0.500,-0.500,0,0.1800,0.1400,-0.1400,0,5300.00,100.00,-100.00,0,1.11,0.05,-0.05,0,0.95,0.04,-0.04,0,0.280,0.130,-0.130,0,,,,,4.33,0.03,-0.03,0,12.970,2.350,-2.350,0,,,,,310.8410000,4.1220000,-4.0170000,10.8900000,0.0240000,-0.0240000
WASP-163 b,1,Published Confirmed,1.60968840,0.00000150,-0.00000150,0,0.026600,0.001400,-0.001400,0,13.473,1.087,-1.087,0,1.202,0.097,-0.097,0,594.34210,66.74430,-66.74430,0,1.87000,0.21000,-0.21000,0,Mass,1.42000,0.31000,-0.23000,0,,,,,1200.00,330.00,-330.00,0,1638,68,-68,0,85.420,1.100,-0.850,0,0.4480,0.0630,-0.0940,0,5500.00,200.00,-200.00,0,1.01,0.07,-0.07,0,0.97,0.15,-0.15,0,-0.340,0.210,-0.210,0,-0.076,0.093,-0.098,0,4.41,0.04,-0.04,0,,,,,,,,,261.3860000,3.6630000,-3.5640000,10.6730000,0.0260000,-0.0260000
WASP-164 b,1,Published Confirmed,1.77712550,0.00000280,-0.00000280,0,0.028180,0.000650,-0.000720,0,12.644,0.460,-0.482,0,1.128,0.041,-0.043,0,676.97790,38.13960,-41.31790,0,2.13000,0.12000,-0.13000,0,Mass,1.96000,0.20000,-0.17000,0,0.000000,,,0,,,,,1610,58,-53,0,82.730,0.220,-0.210,0,0.8216,0.0084,-0.0091,0,5806.00,190.00,-200.00,0,0.93,0.03,-0.03,0,0.95,0.07,-0.07,0,-0.010,0.190,-0.200,0,,,,,,,,,4.080,2.380,-2.380,0,,,,,327.5060000,4.0120000,-3.9180000,11.3650000,0.0240000,-0.0240000
WASP-165 b,1,Published Confirmed,3.46550900,0.00002300,-0.00002300,0,0.048230,0.000910,-0.000920,0,14.123,2.130,-1.906,0,1.260,0.190,-0.170,0,209.13214,30.82951,-29.24036,0,0.65800,0.09700,-0.09200,0,Mass,0.44000,0.25000,-0.15000,0,0.000000,,,0,,,,,1624,93,-89,0,84.900,2.500,-1.700,0,0.5300,0.1100,-0.2200,0,5599.00,150.00,-150.00,0,1.75,0.18,-0.18,0,1.25,0.07,-0.07,0,0.330,0.130,-0.130,0,,,,,,,,,4.770,0.920,-0.920,0,,,,,602.2360000,28.6380000,-26.1940000,11.4390000,0.0230000,-0.0230000
WASP-166 b,1,Published Confirmed,5.44354000,0.00000400,-0.00000400,0,0.064100,0.001100,-0.001100,0,7.062,0.336,-0.336,0,0.630,0.030,-0.030,0,32.10083,1.58915,-1.58915,0,0.10100,0.00500,-0.00500,0,Mass,0.54000,0.09000,-0.09000,0,0.000000,,,0,440.00,40.00,-40.00,0,1270,30,-30,0,88.000,0.700,-0.700,0,0.3900,0.1000,-0.1000,0,6050.00,50.00,-50.00,0,1.22,0.06,-0.06,0,1.19,0.06,-0.06,0,0.190,0.050,-0.050,0,,,,,4.34,0.05,-0.05,0,2.100,0.900,-0.900,0,12.10,0.90,-0.90,0,114.1730000,0.5910000,-0.5860000,8.3500000,0.0210000,-0.0210000
WASP-167 b,1,Published Confirmed,2.02195960,0.00000060,-0.00000060,0,0.036500,0.000600,-0.000600,0,17.710,0.560,-0.560,0,1.580,0.050,-0.050,0,2542.64000,,,1,8.00000,,,1,Mass,,,,,,,,,,,,,2329,64,-64,0,79.900,0.300,-0.300,0,0.7700,0.0100,-0.0100,0,7000.00,250.00,-250.00,0,1.79,0.05,-0.05,0,1.59,0.08,-0.08,0,0.100,0.100,-0.100,0,,,,,4.13,0.02,-0.02,0,1.290,0.360,-0.270,0,1.81,,,1,423.5520000,10.9100000,-10.3850000,9.9290000,0.0220000,-0.0220000
WASP-168 b,1,Published Confirmed,4.15365800,0.00000300,-0.00000300,0,0.051900,0.000800,-0.000800,0,16.814,5.604,-3.363,0,1.500,0.500,-0.300,0,133.48860,12.71320,-12.71320,0,0.42000,0.04000,-0.04000,0,Mass,0.16000,0.13000,-0.09000,0,0.000000,,,0,,,,,1340,40,-40,0,84.400,0.600,-0.600,0,0.9700,0.0600,-0.0400,0,6000.00,100.00,-100.00,0,1.12,0.06,-0.06,0,1.08,0.05,-0.05,0,-0.010,0.090,-0.090,0,,,,,4.37,0.05,-0.05,0,3.960,1.770,-1.770,0,,,,,303.9410000,1.9110000,-1.8880000,10.7780000,0.0230000,-0.0230000
WASP-169 b,1,Published Confirmed,5.61141180,0.00000920,-0.00000920,0,0.068100,0.001400,-0.001400,0,14.617,1.681,-0.818,0,1.304,0.150,-0.073,0,178.30263,19.38763,-19.38763,0,0.56100,0.06100,-0.06100,0,Mass,0.33000,0.07400,-0.09400,0,0.000000,,,0,,,,,1604,74,-42,0,87.900,1.400,-2.000,0,0.2700,0.1900,-0.1900,0,6110.00,101.00,-101.00,0,2.01,0.19,-0.09,0,1.34,0.08,-0.08,0,0.060,0.070,-0.070,0,,,,,3.96,0.03,-0.08,0,3.802,0.779,-0.779,0,,,,,627.0660000,14.1590000,-13.5590000,10.8000000,0.0260000,-0.0260000
WASP-17 b,1,Published Confirmed,3.73543000,0.00000800,-0.00000800,0,,,,,20.961,2.690,-2.690,0,1.870,0.240,-0.240,0,247.90740,73.10090,-73.10090,0,0.78000,0.23000,-0.23000,0,Mass,,,,,0.000000,,,0,,,,,,,,,86.630,0.420,-0.420,0,,,,,6550.00,100.00,-100.00,0,1.49,0.19,-0.19,0,2.28,0.99,-0.99,0,-0.250,,,0,,,,,4.20,0.20,-0.20,0,,,,,,,,,405.9080000,8.7790000,-8.4210000,10.5090000,0.0270000,-0.0270000
WASP-170 b,1,Published Confirmed,2.34478022,0.00000360,-0.00000360,0,0.033700,0.001800,-0.001800,0,12.285,0.953,-0.953,0,1.096,0.085,-0.085,0,508.52800,63.56600,-63.56600,0,1.60000,0.20000,-0.20000,0,Mass,1.60000,0.32000,-0.25000,0,,,,,680.00,170.00,-180.00,0,1422,42,-42,0,84.870,0.280,-0.280,0,0.6890,0.0210,-0.0210,0,5600.00,150.00,-150.00,0,0.94,0.06,-0.06,0,0.93,0.15,-0.15,0,0.220,0.090,-0.090,0,-0.114,0.073,-0.087,0,4.47,0.03,-0.03,0,,,,,,,,,305.6030000,3.7100000,-3.6230000,11.1330000,0.0260000,-0.0260000
WASP-171 b,1,Published Confirmed,3.81862440,0.00000380,-0.00000380,0,0.050400,0.000830,-0.000830,0,10.985,0.785,-0.448,0,0.980,0.070,-0.040,0,344.52772,29.87602,-29.87602,0,1.08400,0.09400,-0.09400,0,Mass,1.50000,0.23000,-0.29000,0,0.000000,,,0,,,,,1642,51,-35,0,88.300,1.100,-1.900,0,0.1900,0.1900,-0.1300,0,5965.00,100.00,-100.00,0,1.64,0.09,-0.05,0,1.17,0.06,-0.06,0,0.040,0.070,-0.070,0,,,,,4.08,0.02,-0.05,0,5.908,1.051,-1.051,0,,,,,757.8400000,19.7610000,-18.7980000,11.4220000,0.0220000,-0.0220000
WASP-172 b,1,Published Confirmed,5.47743300,0.00000700,-0.00000700,0,0.069400,0.001100,-0.001100,0,17.598,1.121,-1.121,0,1.570,0.100,-0.100,0,149.38010,31.78300,-31.78300,0,0.47000,0.10000,-0.10000,0,Mass,0.16000,0.05000,-0.05000,0,0.000000,,,0,,,,,1740,60,-60,0,86.700,1.100,-1.100,0,0.4500,0.1200,-0.1200,0,6900.00,140.00,-140.00,0,1.91,0.10,-0.10,0,1.49,0.07,-0.07,0,-0.100,0.080,-0.080,0,,,,,4.05,0.05,-0.05,0,1.790,0.280,-0.280,0,,,,,538.1100000,15.2690000,-14.4630000,10.3120000,0.0230000,-0.0230000
WASP-173 A b,1,Published Confirmed,1.38665318,0.00000027,-0.00000027,0,0.024800,0.000600,-0.000600,0,13.451,0.673,-0.673,0,1.200,0.060,-0.060,0,1172.79270,57.20940,-57.20940,0,3.69000,0.18000,-0.18000,0,Mass,2.84000,0.37000,-0.37000,0,0.000000,,,0,,,,,1880,55,-55,0,85.200,1.100,-1.100,0,0.4000,0.0800,-0.0800,0,5800.00,140.00,-140.00,0,1.11,0.05,-0.05,0,1.05,0.08,-0.08,0,0.160,0.140,-0.140,0,,,,,4.37,0.03,-0.03,0,6.780,2.930,-2.930,0,,,,,232.9800000,1.7900000,-1.7630000,10.3740000,0.0500000,-0.0500000
WASP-174 b,1,Published Confirmed,4.23370050,0.00000180,-0.00000180,0,0.055030,0.000560,-0.000560,0,16.107,0.560,-0.560,0,1.437,0.050,-0.050,0,104.88337,28.92239,-28.92239,0,0.33000,0.09100,-0.09100,0,Mass,0.13500,0.04200,-0.04200,0,0.000000,,,0,901.90,40.30,-38.60,0,1528,17,-17,0,83.780,0.096,-0.096,0,0.9530,0.0060,-0.0066,0,6399.00,68.00,-68.00,0,1.35,0.02,-0.02,0,1.24,0.04,-0.04,0,0.060,0.060,-0.060,0,0.436,0.025,-0.026,0,4.27,0.01,-0.01,0,2.200,0.520,-0.520,0,,,,,410.1490000,10.3760000,-9.8840000,10.8450000,0.0270000,-0.0270000
WASP-175 b,1,Published Confirmed,3.06529070,0.00000110,-0.00000160,0,0.044030,0.000550,-0.000550,0,13.540,0.908,-0.908,0,1.208,0.081,-0.081,0,314.65170,41.31790,-41.31790,0,0.99000,0.13000,-0.13000,0,Mass,0.74000,0.20000,-0.15000,0,0.000000,,,0,,,,,1571,49,-49,0,85.330,0.620,-0.620,0,0.6400,0.0430,-0.0610,0,6229.00,100.00,-100.00,0,1.20,0.06,-0.06,0,1.21,0.04,-0.04,0,0.150,0.069,-0.069,0,,,,,4.36,0.04,-0.04,0,1.745,0.995,-0.995,0,,,,,539.3600000,11.9420000,-11.4440000,11.7650000,0.0290000,-0.0290000
WASP-176 b,1,Published Confirmed,3.89905200,0.00000500,-0.00000500,0,0.053500,0.001000,-0.001900,0,16.870,0.560,-0.504,0,1.505,0.050,-0.045,0,271.74465,22.88376,-21.93027,0,0.85500,0.07200,-0.06900,0,Mass,0.31000,0.04200,-0.04200,0,0.000000,,,0,,,,,1721,28,-21,0,86.700,1.300,-1.100,0,0.3470,0.0980,-0.1200,0,5941.00,77.00,-79.00,0,1.93,0.05,-0.04,0,1.34,0.08,-0.13,0,0.164,0.081,-0.082,0,,,,,4.00,0.04,-0.05,0,4.810,0.191,-0.191,0,,,,,568.4200000,11.9300000,-11.4580000,10.9910000,0.0220000,-0.0220000
WASP-177 b,1,Published Confirmed,3.07172200,0.00000100,-0.00000100,0,0.039570,0.000580,-0.000580,0,17.710,7.398,-4.035,0,1.580,0.660,-0.360,0,161.45764,12.07754,-12.07754,0,0.50800,0.03800,-0.03800,0,Mass,0.17200,0.20300,-0.11000,0,,,,,,,,,1142,32,-32,0,84.140,0.660,-0.830,0,0.9800,0.0920,-0.0600,0,5017.00,70.00,-70.00,0,0.89,0.05,-0.05,0,0.88,0.04,-0.04,0,0.250,0.040,-0.040,0,,,,,4.49,0.05,-0.04,0,9.700,3.900,-3.900,0,,,,,176.8180000,2.4280000,-2.3640000,10.6540000,0.0240000,-0.0240000
WASP-178 b,1,Published Confirmed,3.34482850,0.00000120,-0.00000120,0,0.055800,0.001000,-0.001000,0,20.288,1.009,-1.009,0,1.810,0.090,-0.090,0,527.59780,38.13960,-38.13960,0,1.66000,0.12000,-0.12000,0,Mass,0.37000,0.07000,-0.07000,0,0.000000,,,0,,,,,2470,60,-60,0,85.700,0.600,-0.600,0,0.5400,0.0500,-0.0500,0,9360.00,150.00,-150.00,0,1.67,0.07,-0.07,0,2.07,0.11,-0.11,0,0.210,0.160,-0.160,0,,,,,4.31,0.04,-0.04,0,,,,,,,,,427.6780000,11.3500000,-10.7860000,9.7750000,0.0310000,-0.0310000
WASP-18 b,1,Published Confirmed,0.94145223,0.00000024,-0.00000024,0,0.020240,0.000290,-0.000310,0,13.899,0.886,-0.886,0,1.240,0.079,-0.079,0,3241.84975,111.23994,-111.23994,0,10.20000,0.35000,-0.35000,0,Mass,6.60000,1.20000,-1.10000,0,0.005100,0.007000,-0.003700,0,5805.00,808.00,-639.00,0,2429,77,-70,0,83.500,2.000,-1.600,0,0.3600,0.1100,-0.1800,0,6432.00,48.00,-48.00,0,1.32,0.06,-0.06,0,1.29,0.06,-0.06,0,0.107,0.080,-0.080,0,0.428,0.043,-0.044,0,4.31,0.04,-0.03,0,1.570,1.400,-0.940,0,,,,,123.4830000,0.3710000,-0.3690000,8.4090000,0.0180000,-0.0180000
WASP-18 c,1,Published Confirmed,2.15580000,0.00640000,-0.00640000,0,0.035000,,,0,,,,,,,,,55.20000,12.30000,-12.30000,0,0.17368,0.03870,-0.03870,0,Mass,,,,,0.015000,,,1,,,,,,,,,,,,,,,,,6400.00,,,0,1.23,,,0,1.22,,,0,,,,,,,,,,,,,,,,,,,,,123.4830000,0.3710000,-0.3690000,8.4090000,0.0180000,-0.0180000
WASP-180 A b,1,Published Confirmed,3.40926400,0.00000100,-0.00000100,0,0.048000,0.001000,-0.001000,0,13.899,0.448,-0.448,0,1.240,0.040,-0.040,0,286.04700,31.78300,-31.78300,0,0.90000,0.10000,-0.10000,0,Mass,0.61000,0.07000,-0.07000,0,0.000000,,,0,,,,,1540,40,-40,0,88.100,0.100,-0.100,0,0.2900,0.0200,-0.0200,0,6600.00,200.00,-200.00,0,1.19,0.06,-0.06,0,1.30,0.10,-0.10,0,0.100,0.200,-0.200,0,,,,,4.42,0.01,-0.01,0,1.200,1.000,-1.000,0,3.30,,,1,253.9850000,3.4040000,-3.3160000,10.1140000,0.0530000,-0.0530000
WASP-181 b,1,Published Confirmed,4.51950640,0.00000340,-0.00000340,0,0.054270,0.000690,-0.000690,0,13.271,0.796,-0.661,0,1.184,0.071,-0.059,0,95.03117,10.80622,-10.80622,0,0.29900,0.03400,-0.03400,0,Mass,0.23700,0.04400,-0.04400,0,,,,,,,,,1186,32,-26,0,88.380,0.760,-0.590,0,0.3400,0.1000,-0.1500,0,5839.00,70.00,-70.00,0,0.96,0.04,-0.04,0,1.04,0.04,-0.04,0,0.090,0.040,-0.040,0,,,,,4.49,0.04,-0.04,0,2.500,1.700,-1.700,0,,,,,437.4950000,7.9640000,-7.6890000,11.7850000,0.0270000,-0.0270000
WASP-182 b,1,Published Confirmed,3.37698480,0.00000240,-0.00000240,0,0.045100,0.000900,-0.000900,0,9.528,0.336,-0.336,0,0.850,0.030,-0.030,0,47.03884,3.49613,-3.49613,0,0.14800,0.01100,-0.01100,0,Mass,0.31800,0.05800,-0.05800,0,0.000000,,,0,,,,,1479,34,-34,0,83.880,0.330,-0.330,0,0.7750,0.0190,-0.0190,0,5638.00,100.00,-100.00,0,1.34,0.03,-0.03,0,1.08,0.06,-0.06,0,0.270,0.110,-0.110,0,,,,,4.22,0.03,-0.03,0,5.952,2.684,-2.684,0,30.00,2.00,-2.00,0,327.6020000,4.5980000,-4.4740000,10.8310000,0.0240000,-0.0240000
